date,module_name,covered_line_number,total_line_number,coverage_percentage
2024/06/09,m1,539,580,92.93
2024/06/09,m2,717,761,94.22
2024/06/09,m3,317,823,38.52
2024/06/09,m4,472,752,62.77
2024/06/09,m5,565,696,81.18
2024/06/09,m6,257,362,70.99
2024/06/10,m1,217,914,23.74
2024/06/10,m2,134,143,93.71
2024/06/10,m3,563,748,75.27
2024/06/10,m4,105,219,47.95
2024/06/10,m5,117,227,51.54
2024/06/10,m6,187,368,50.82
2024/06/11,m1,124,771,16.08
2024/06/11,m2,290,854,33.96
2024/06/11,m3,448,943,47.51
2024/06/11,m4,236,738,31.98
2024/06/11,m5,189,865,21.85
2024/06/11,m6,120,144,83.33
2024/06/12,m1,552,708,77.97
2024/06/12,m2,263,545,48.26
2024/06/12,m3,155,263,58.94
2024/06/12,m4,827,912,90.68
2024/06/12,m5,174,212,82.08
2024/06/12,m6,159,343,46.36
2024/06/13,m1,168,257,65.37
2024/06/13,m2,222,800,27.75
2024/06/13,m3,388,727,53.37
2024/06/13,m4,174,349,49.86
2024/06/13,m5,311,788,39.47
2024/06/13,m6,306,347,88.18
2024/06/14,m1,681,851,80.02
2024/06/14,m2,353,918,38.45
2024/06/14,m3,713,741,96.22
2024/06/14,m4,318,907,35.06
2024/06/14,m5,343,674,50.89
2024/06/14,m6,134,220,60.91
2024/06/15,m1,871,952,91.49
2024/06/15,m2,470,698,67.34
2024/06/15,m3,433,582,74.4
2024/06/15,m4,141,906,15.56
2024/06/15,m5,244,694,35.16
2024/06/15,m6,334,744,44.89
2024/06/16,m1,197,303,65.02
2024/06/16,m2,102,721,14.15
2024/06/16,m3,233,934,24.95
2024/06/16,m4,101,553,18.26
2024/06/16,m5,198,283,69.96
2024/06/16,m6,401,562,71.35
2024/06/17,m1,398,436,91.28
2024/06/17,m2,253,457,55.36
2024/06/17,m3,726,855,84.91
2024/06/17,m4,116,214,54.21
2024/06/17,m5,397,446,89.01
2024/06/17,m6,153,336,45.54
2024/06/18,m1,150,901,16.65
2024/06/18,m2,557,685,81.31
2024/06/18,m3,209,373,56.03
2024/06/18,m4,740,958,77.24
2024/06/18,m5,222,316,70.25
2024/06/18,m6,583,589,98.98
2024/06/19,m1,303,338,89.64
2024/06/19,m2,297,634,46.85
2024/06/19,m3,369,498,74.1
2024/06/19,m4,318,324,98.15
2024/06/19,m5,176,214,82.24
2024/06/19,m6,122,255,47.84
2024/06/20,m1,102,228,44.74
2024/06/20,m2,243,305,79.67
2024/06/20,m3,192,754,25.46
2024/06/20,m4,163,594,27.44
2024/06/20,m5,158,830,19.04
2024/06/20,m6,158,187,84.49
2024/06/21,m1,385,388,99.23
2024/06/21,m2,202,902,22.39
2024/06/21,m3,160,162,98.77
2024/06/21,m4,112,134,83.58
2024/06/21,m5,144,147,97.96
2024/06/21,m6,501,741,67.61
2024/06/22,m1,510,623,81.86
2024/06/22,m2,153,798,19.17
2024/06/22,m3,260,272,95.59
2024/06/22,m4,427,811,52.65
2024/06/22,m5,376,390,96.41
2024/06/22,m6,154,474,32.49
2024/06/23,m1,281,598,46.99
2024/06/23,m2,335,737,45.45
2024/06/23,m3,107,431,24.83
2024/06/23,m4,101,172,58.72
2024/06/23,m5,170,319,53.29
2024/06/23,m6,179,260,68.85
2024/06/24,m1,449,483,92.96
2024/06/24,m2,241,793,30.39
2024/06/24,m3,110,164,67.07
2024/06/24,m4,623,632,98.58
2024/06/24,m5,425,798,53.26
2024/06/24,m6,160,252,63.49
2024/06/25,m1,222,499,44.49
2024/06/25,m2,107,122,87.7
2024/06/25,m3,657,832,78.97
2024/06/25,m4,140,175,80.0
2024/06/25,m5,166,572,29.02
2024/06/25,m6,224,847,26.45
2024/06/26,m1,488,813,60.02
2024/06/26,m2,288,306,94.12
2024/06/26,m3,292,794,36.78
2024/06/26,m4,246,246,100.0
2024/06/26,m5,153,957,15.99
2024/06/26,m6,120,124,96.77
2024/06/27,m1,237,870,27.24
2024/06/27,m2,632,923,68.47
2024/06/27,m3,264,351,75.21
2024/06/27,m4,381,384,99.22
2024/06/27,m5,444,848,52.36
2024/06/27,m6,610,800,76.25
2024/06/28,m1,236,263,89.73
2024/06/28,m2,671,722,92.94
2024/06/28,m3,153,504,30.36
2024/06/28,m4,113,134,84.33
2024/06/28,m5,262,718,36.49
2024/06/28,m6,489,700,69.86
2024/06/29,m1,139,298,46.64
2024/06/29,m2,192,970,19.79
2024/06/29,m3,106,136,77.94
2024/06/29,m4,119,146,81.51
2024/06/29,m5,149,741,20.11
2024/06/29,m6,253,305,82.95
2024/06/30,m1,839,851,98.59
2024/06/30,m2,275,752,36.57
2024/06/30,m3,123,612,20.1
2024/06/30,m4,173,226,76.55
2024/06/30,m5,224,769,29.13
2024/06/30,m6,103,120,85.83
2024/07/01,m1,267,430,62.09
2024/07/01,m2,488,675,72.3
2024/07/01,m3,133,265,50.19
2024/07/01,m4,138,592,23.31
2024/07/01,m5,515,793,64.94
2024/07/01,m6,143,859,16.65
2024/07/02,m1,369,552,66.85
2024/07/02,m2,146,604,24.17
2024/07/02,m3,219,270,81.11
2024/07/02,m4,116,120,96.67
2024/07/02,m5,563,585,96.24
2024/07/02,m6,124,478,25.94
2024/07/03,m1,102,850,12.0
2024/07/03,m2,647,738,87.67
2024/07/03,m3,519,665,78.05
2024/07/03,m4,814,893,91.15
2024/07/03,m5,356,803,44.33
2024/07/03,m6,478,689,69.38
2024/07/04,m1,592,750,78.93
2024/07/04,m2,170,203,83.74
2024/07/04,m3,292,910,32.09
2024/07/04,m4,674,764,88.22
2024/07/04,m5,455,636,71.54
2024/07/04,m6,232,275,84.36
2024/07/05,m1,510,826,61.74
2024/07/05,m2,256,605,42.31
2024/07/05,m3,295,580,50.86
2024/07/05,m4,470,478,98.33
2024/07/05,m5,161,164,98.17
2024/07/05,m6,190,266,71.43
2024/07/06,m1,235,241,97.51
2024/07/06,m2,436,436,100.0
2024/07/06,m3,150,185,81.08
2024/07/06,m4,691,981,70.44
2024/07/06,m5,355,733,48.43
2024/07/06,m6,110,631,17.43
2024/07/07,m1,487,739,65.9
2024/07/07,m2,297,496,59.88
2024/07/07,m3,177,351,50.43
2024/07/07,m4,205,435,47.13
2024/07/07,m5,575,639,89.98
2024/07/07,m6,409,474,86.29
2024/07/08,m1,114,751,15.18
2024/07/08,m2,604,832,72.6
2024/07/08,m3,145,768,18.88
2024/07/08,m4,215,429,50.12
2024/07/08,m5,115,124,92.74
2024/07/08,m6,681,957,71.16
2024/07/09,m1,480,896,53.57
2024/07/09,m2,183,347,52.74
2024/07/09,m3,451,528,85.42
2024/07/09,m4,660,685,96.35
2024/07/09,m5,173,183,94.54
2024/07/09,m6,184,551,33.39
2024/07/10,m1,195,620,31.45
2024/07/10,m2,160,174,91.95
2024/07/10,m3,240,375,64.0
2024/07/10,m4,380,461,82.43
2024/07/10,m5,170,904,18.81
2024/07/10,m6,847,957,88.51
2024/07/11,m1,385,560,68.75
2024/07/11,m2,180,408,44.12
2024/07/11,m3,174,357,48.74
2024/07/11,m4,274,304,90.13
2024/07/11,m5,353,781,45.2
2024/07/11,m6,264,272,97.06
2024/07/12,m1,142,436,32.57
2024/07/12,m2,133,957,13.9
2024/07/12,m3,391,664,58.89
2024/07/12,m4,247,709,34.84
2024/07/12,m5,541,968,55.89
2024/07/12,m6,280,447,62.64
2024/07/13,m1,569,909,62.6
2024/07/13,m2,414,783,52.87
2024/07/13,m3,126,136,92.65
2024/07/13,m4,417,496,84.07
2024/07/13,m5,169,559,30.23
2024/07/13,m6,589,907,64.94
2024/07/14,m1,165,732,22.54
2024/07/14,m2,340,658,51.67
2024/07/14,m3,208,969,21.47
2024/07/14,m4,336,773,43.47
2024/07/14,m5,120,460,26.09
2024/07/14,m6,289,904,31.97
2024/07/15,m1,102,107,95.33
2024/07/15,m2,337,391,86.19
2024/07/15,m3,134,234,57.26
2024/07/15,m4,724,852,84.98
2024/07/15,m5,128,142,90.14
2024/07/15,m6,355,620,57.26
2024/07/16,m1,164,634,25.87
2024/07/16,m2,379,980,38.67
2024/07/16,m3,522,674,77.45
2024/07/16,m4,112,156,71.79
2024/07/16,m5,236,284,83.1
2024/07/16,m6,295,893,33.03
2024/07/17,m1,162,263,61.6
2024/07/17,m2,499,842,59.26
2024/07/17,m3,138,186,74.19
2024/07/17,m4,143,237,60.34
2024/07/17,m5,302,355,85.07
2024/07/17,m6,150,193,77.72
2024/07/18,m1,105,139,75.54
2024/07/18,m2,164,882,18.59
2024/07/18,m3,448,578,77.51
2024/07/18,m4,139,372,37.37
2024/07/18,m5,304,686,44.31
2024/07/18,m6,495,625,79.2
2024/07/19,m1,277,392,70.66
2024/07/19,m2,252,489,51.53
2024/07/19,m3,153,612,25.0
2024/07/19,m4,153,420,36.43
2024/07/19,m5,170,579,29.36
2024/07/19,m6,583,633,92.1
2024/07/20,m1,104,109,95.41
2024/07/20,m2,103,150,68.67
2024/07/20,m3,415,706,58.78
2024/07/20,m4,134,137,97.81
2024/07/20,m5,177,522,33.91
2024/07/20,m6,324,674,48.07
2024/07/21,m1,186,662,28.1
2024/07/21,m2,423,475,89.05
2024/07/21,m3,344,538,63.94
2024/07/21,m4,236,319,73.98
2024/07/21,m5,105,160,65.62
2024/07/21,m6,322,696,46.26
2024/07/22,m1,191,273,69.96
2024/07/22,m2,130,834,15.59
2024/07/22,m3,522,686,76.09
2024/07/22,m4,242,701,34.52
2024/07/22,m5,142,894,15.88
2024/07/22,m6,168,705,23.83
2024/07/23,m1,121,537,22.53
2024/07/23,m2,106,260,40.77
2024/07/23,m3,191,485,39.38
2024/07/23,m4,411,765,53.73
2024/07/23,m5,205,393,52.16
2024/07/23,m6,361,479,75.37
2024/07/24,m1,712,950,74.95
2024/07/24,m2,194,876,22.15
2024/07/24,m3,241,301,80.07
2024/07/24,m4,345,381,90.55
2024/07/24,m5,103,150,68.67
2024/07/24,m6,766,799,95.87
2024/07/25,m1,149,359,41.5
2024/07/25,m2,513,680,75.44
2024/07/25,m3,480,500,96.0
2024/07/25,m4,295,900,32.78
2024/07/25,m5,554,688,80.52
2024/07/25,m6,436,658,66.26
2024/07/26,m1,829,944,87.82
2024/07/26,m2,202,373,54.16
2024/07/26,m3,135,221,61.09
2024/07/26,m4,189,304,62.17
2024/07/26,m5,440,833,52.82
2024/07/26,m6,173,322,53.73
2024/07/27,m1,460,840,54.76
2024/07/27,m2,253,254,99.61
2024/07/27,m3,750,797,94.1
2024/07/27,m4,108,110,98.18
2024/07/27,m5,473,880,53.75
2024/07/27,m6,709,997,71.11
2024/07/28,m1,332,826,40.19
2024/07/28,m2,268,328,81.71
2024/07/28,m3,321,401,80.05
2024/07/28,m4,122,137,89.05
2024/07/28,m5,669,888,75.34
2024/07/28,m6,305,809,37.7
2024/07/29,m1,297,314,94.59
2024/07/29,m2,135,164,82.32
2024/07/29,m3,182,675,26.96
2024/07/29,m4,672,993,67.67
2024/07/29,m5,540,690,78.26
2024/07/29,m6,207,334,61.98
2024/07/30,m1,209,281,74.38
2024/07/30,m2,778,979,79.47
2024/07/30,m3,122,463,26.35
2024/07/30,m4,228,564,40.43
2024/07/30,m5,143,609,23.48
2024/07/30,m6,367,677,54.21
2024/07/31,m1,368,678,54.28
2024/07/31,m2,430,742,57.95
2024/07/31,m3,327,468,69.87
2024/07/31,m4,151,214,70.56
2024/07/31,m5,452,608,74.34
2024/07/31,m6,223,654,34.1
2024/08/01,m1,491,644,76.24
2024/08/01,m2,381,525,72.57
2024/08/01,m3,480,511,93.93
2024/08/01,m4,125,140,89.29
2024/08/01,m5,248,683,36.31
2024/08/01,m6,641,826,77.6
2024/08/02,m1,288,386,74.61
2024/08/02,m2,276,532,51.88
2024/08/02,m3,158,851,18.57
2024/08/02,m4,427,503,84.89
2024/08/02,m5,690,781,88.35
2024/08/02,m6,327,388,84.28
2024/08/03,m1,455,604,75.33
2024/08/03,m2,492,878,56.04
2024/08/03,m3,201,373,53.89
2024/08/03,m4,743,859,86.5
2024/08/03,m5,404,873,46.28
2024/08/03,m6,637,722,88.23
2024/08/04,m1,825,946,87.21
2024/08/04,m2,119,278,42.81
2024/08/04,m3,457,641,71.29
2024/08/04,m4,100,247,40.49
2024/08/04,m5,533,753,70.78
2024/08/04,m6,356,814,43.73
2024/08/05,m1,132,637,20.72
2024/08/05,m2,333,587,56.73
2024/08/05,m3,290,439,66.06
2024/08/05,m4,328,428,76.64
2024/08/05,m5,471,511,92.17
2024/08/05,m6,582,795,73.21
2024/08/06,m1,337,344,97.97
2024/08/06,m2,325,935,34.76
2024/08/06,m3,267,345,77.39
2024/08/06,m4,161,351,45.87
2024/08/06,m5,751,808,92.95
2024/08/06,m6,148,154,96.1
2024/08/07,m1,102,205,49.76
2024/08/07,m2,203,286,70.98
2024/08/07,m3,309,344,89.83
2024/08/07,m4,497,739,67.25
2024/08/07,m5,118,123,95.93
2024/08/07,m6,459,639,71.83
2024/08/08,m1,159,287,55.4
2024/08/08,m2,292,296,98.65
2024/08/08,m3,498,559,89.09
2024/08/08,m4,260,297,87.54
2024/08/08,m5,419,546,76.74
2024/08/08,m6,101,107,94.39
2024/08/09,m1,340,800,42.5
2024/08/09,m2,124,915,13.55
2024/08/09,m3,264,690,38.26
2024/08/09,m4,575,960,59.9
2024/08/09,m5,589,617,95.46
2024/08/09,m6,228,419,54.42
2024/08/10,m1,160,171,93.57
2024/08/10,m2,521,632,82.44
2024/08/10,m3,725,953,76.08
2024/08/10,m4,333,592,56.25
2024/08/10,m5,138,797,17.31
2024/08/10,m6,318,487,65.3
2024/08/11,m1,581,759,76.55
2024/08/11,m2,648,687,94.32
2024/08/11,m3,468,793,59.02
2024/08/11,m4,669,997,67.1
2024/08/11,m5,364,750,48.53
2024/08/11,m6,330,737,44.78
2024/08/12,m1,182,280,65.0
2024/08/12,m2,122,226,53.98
2024/08/12,m3,499,863,57.82
2024/08/12,m4,110,114,96.49
2024/08/12,m5,116,944,12.29
2024/08/12,m6,130,196,66.33
2024/08/13,m1,442,793,55.74
2024/08/13,m2,100,120,83.33
2024/08/13,m3,203,568,35.74
2024/08/13,m4,102,288,35.42
2024/08/13,m5,241,262,91.98
2024/08/13,m6,100,110,90.91
2024/08/14,m1,206,469,43.92
2024/08/14,m2,415,820,50.61
2024/08/14,m3,183,397,46.1
2024/08/14,m4,323,898,35.97
2024/08/14,m5,242,257,94.16
2024/08/14,m6,294,305,96.39
2024/08/15,m1,364,725,50.21
2024/08/15,m2,223,495,45.05
2024/08/15,m3,302,692,43.64
2024/08/15,m4,393,704,55.82
2024/08/15,m5,161,242,66.53
2024/08/15,m6,100,516,19.38
2024/08/16,m1,322,358,89.94
2024/08/16,m2,101,112,90.18
2024/08/16,m3,315,492,64.02
2024/08/16,m4,216,339,63.72
2024/08/16,m5,337,345,97.68
2024/08/16,m6,168,246,68.29
2024/08/17,m1,138,164,84.15
2024/08/17,m2,195,361,54.02
2024/08/17,m3,318,915,34.75
2024/08/17,m4,172,213,80.75
2024/08/17,m5,122,270,45.19
2024/08/17,m6,520,570,91.23
2024/08/18,m1,274,886,30.93
2024/08/18,m2,128,181,70.72
2024/08/18,m3,613,874,70.14
2024/08/18,m4,228,500,45.6
2024/08/18,m5,123,418,29.43
2024/08/18,m6,107,109,98.17
2024/08/19,m1,177,767,23.08
2024/08/19,m2,416,637,65.31
2024/08/19,m3,135,182,74.18
2024/08/19,m4,781,881,88.65
2024/08/19,m5,263,469,56.08
2024/08/19,m6,108,419,25.78
2024/08/20,m1,102,422,24.17
2024/08/20,m2,114,218,52.29
2024/08/20,m3,364,777,46.85
2024/08/20,m4,146,185,78.92
2024/08/20,m5,546,991,55.1
2024/08/20,m6,259,609,42.53
2024/08/21,m1,272,766,35.51
2024/08/21,m2,476,540,88.15
2024/08/21,m3,321,747,42.97
2024/08/21,m4,551,591,93.23
2024/08/21,m5,371,552,67.21
2024/08/21,m6,110,112,98.21
2024/08/22,m1,329,640,51.41
2024/08/22,m2,106,695,15.25
2024/08/22,m3,160,303,52.81
2024/08/22,m4,622,690,90.14
2024/08/22,m5,174,398,43.72
2024/08/22,m6,601,984,61.08
2024/08/23,m1,220,326,67.48
2024/08/23,m2,364,704,51.7
2024/08/23,m3,269,926,29.05
2024/08/23,m4,111,420,26.43
2024/08/23,m5,106,122,86.89
2024/08/23,m6,281,372,75.54
2024/08/24,m1,470,832,56.49
2024/08/24,m2,121,811,14.92
2024/08/24,m3,188,238,78.99
2024/08/24,m4,702,864,81.25
2024/08/24,m5,661,904,73.12
2024/08/24,m6,615,904,68.03
2024/08/25,m1,121,479,25.26
2024/08/25,m2,218,472,46.19
2024/08/25,m3,379,393,96.44
2024/08/25,m4,333,837,39.78
2024/08/25,m5,119,346,34.39
2024/08/25,m6,311,370,84.05
2024/08/26,m1,435,595,73.11
2024/08/26,m2,547,821,66.63
2024/08/26,m3,657,807,81.41
2024/08/26,m4,197,265,74.34
2024/08/26,m5,101,231,43.72
2024/08/26,m6,165,189,87.3
2024/08/27,m1,446,990,45.05
2024/08/27,m2,113,130,86.92
2024/08/27,m3,113,113,100.0
2024/08/27,m4,102,650,15.69
2024/08/27,m5,228,754,30.24
2024/08/27,m6,283,899,31.48
2024/08/28,m1,111,296,37.5
2024/08/28,m2,862,910,94.73
2024/08/28,m3,893,895,99.78
2024/08/28,m4,164,821,19.98
2024/08/28,m5,125,236,52.97
2024/08/28,m6,615,711,86.5
2024/08/29,m1,372,948,39.24
2024/08/29,m2,158,233,67.81
2024/08/29,m3,313,845,37.04
2024/08/29,m4,257,266,96.62
2024/08/29,m5,316,518,61.0
2024/08/29,m6,366,782,46.8
2024/08/30,m1,363,622,58.36
2024/08/30,m2,148,722,20.5
2024/08/30,m3,133,381,34.91
2024/08/30,m4,530,744,71.24
2024/08/30,m5,363,666,54.5
2024/08/30,m6,414,506,81.82
2024/08/31,m1,163,175,93.14
2024/08/31,m2,100,103,97.09
2024/08/31,m3,497,655,75.88
2024/08/31,m4,274,320,85.62
2024/08/31,m5,589,656,89.79
2024/08/31,m6,328,574,57.14
2024/09/01,m1,433,471,91.93
2024/09/01,m2,559,705,79.29
2024/09/01,m3,415,773,53.69
2024/09/01,m4,605,833,72.63
2024/09/01,m5,429,855,50.18
2024/09/01,m6,451,498,90.56
2024/09/02,m1,866,946,91.54
2024/09/02,m2,600,956,62.76
2024/09/02,m3,891,892,99.89
2024/09/02,m4,172,793,21.69
2024/09/02,m5,108,222,48.65
2024/09/02,m6,489,632,77.37
2024/09/03,m1,229,260,88.08
2024/09/03,m2,400,486,82.3
2024/09/03,m3,179,202,88.61
2024/09/03,m4,328,448,73.21
2024/09/03,m5,182,894,20.36
2024/09/03,m6,185,595,31.09
2024/09/04,m1,222,380,58.42
2024/09/04,m2,482,838,57.52
2024/09/04,m3,300,933,32.15
2024/09/04,m4,795,945,84.13
2024/09/04,m5,138,181,76.24
2024/09/04,m6,403,643,62.67
2024/09/05,m1,780,807,96.65
2024/09/05,m2,119,732,16.26
2024/09/05,m3,486,576,84.38
2024/09/05,m4,951,952,99.89
2024/09/05,m5,485,784,61.86
2024/09/05,m6,243,307,79.15
2024/09/06,m1,485,767,63.23
2024/09/06,m2,316,481,65.7
2024/09/06,m3,141,450,31.33
2024/09/06,m4,114,284,40.14
2024/09/06,m5,181,261,69.35
2024/09/06,m6,103,556,18.53
2024/09/07,m1,888,934,95.07
2024/09/07,m2,316,327,96.64
2024/09/07,m3,888,957,92.79
2024/09/07,m4,269,272,98.9
2024/09/07,m5,975,979,99.59
2024/09/07,m6,104,108,96.3
2024/09/08,m1,726,958,75.78
2024/09/08,m2,451,518,87.07
2024/09/08,m3,450,611,73.65
2024/09/08,m4,134,916,14.63
2024/09/08,m5,153,908,16.85
2024/09/08,m6,174,199,87.44
2024/09/09,m1,478,518,92.28
2024/09/09,m2,278,445,62.47
2024/09/09,m3,213,721,29.54
2024/09/09,m4,116,144,80.56
2024/09/09,m5,738,794,92.95
2024/09/09,m6,135,958,14.09
2024/09/10,m1,722,813,88.81
2024/09/10,m2,143,148,96.62
2024/09/10,m3,308,489,62.99
2024/09/10,m4,678,813,83.39
2024/09/10,m5,201,338,59.47
2024/09/10,m6,738,831,88.81
2024/09/11,m1,186,213,87.32
2024/09/11,m2,226,270,83.7
2024/09/11,m3,123,153,80.39
2024/09/11,m4,879,945,93.02
2024/09/11,m5,271,347,78.1
2024/09/11,m6,157,331,47.43
2024/09/12,m1,283,435,65.06
2024/09/12,m2,281,396,70.96
2024/09/12,m3,100,107,93.46
2024/09/12,m4,155,441,35.15
2024/09/12,m5,224,288,77.78
2024/09/12,m6,110,685,16.06
2024/09/13,m1,195,507,38.46
2024/09/13,m2,151,155,97.42
2024/09/13,m3,256,690,37.1
2024/09/13,m4,336,392,85.71
2024/09/13,m5,356,401,88.78
2024/09/13,m6,893,966,92.44
2024/09/14,m1,208,407,51.11
2024/09/14,m2,162,256,63.28
2024/09/14,m3,305,575,53.04
2024/09/14,m4,659,669,98.51
2024/09/14,m5,270,320,84.38
2024/09/14,m6,248,354,70.06
2024/09/15,m1,532,896,59.38
2024/09/15,m2,178,374,47.59
2024/09/15,m3,272,781,34.83
2024/09/15,m4,421,449,93.76
2024/09/15,m5,142,156,91.03
2024/09/15,m6,232,240,96.67
2024/09/16,m1,223,301,74.09
2024/09/16,m2,189,212,89.15
2024/09/16,m3,238,694,34.29
2024/09/16,m4,121,318,38.05
2024/09/16,m5,340,747,45.52
2024/09/16,m6,131,152,86.18
2024/09/17,m1,129,258,50.0
2024/09/17,m2,255,744,34.27
2024/09/17,m3,310,921,33.66
2024/09/17,m4,115,175,65.71
2024/09/17,m5,653,975,66.97
2024/09/17,m6,205,358,57.26
2024/09/18,m1,897,972,92.28
2024/09/18,m2,101,135,74.81
2024/09/18,m3,187,284,65.85
2024/09/18,m4,135,259,52.12
2024/09/18,m5,189,991,19.07
2024/09/18,m6,177,895,19.78
2024/09/19,m1,312,438,71.23
2024/09/19,m2,148,203,72.91
2024/09/19,m3,145,149,97.32
2024/09/19,m4,276,502,54.98
2024/09/19,m5,776,899,86.32
2024/09/19,m6,348,753,46.22
2024/09/20,m1,246,524,46.95
2024/09/20,m2,162,318,50.94
2024/09/20,m3,242,344,70.35
2024/09/20,m4,480,492,97.56
2024/09/20,m5,849,939,90.42
2024/09/20,m6,100,175,57.14
2024/09/21,m1,237,269,88.1
2024/09/21,m2,594,689,86.21
2024/09/21,m3,331,701,47.22
2024/09/21,m4,481,573,83.94
2024/09/21,m5,150,184,81.52
2024/09/21,m6,186,754,24.67
2024/09/22,m1,673,956,70.4
2024/09/22,m2,187,411,45.5
2024/09/22,m3,100,127,78.74
2024/09/22,m4,306,337,90.8
2024/09/22,m5,276,335,82.39
2024/09/22,m6,582,629,92.53
2024/09/23,m1,559,617,90.6
2024/09/23,m2,242,494,48.99
2024/09/23,m3,591,796,74.25
2024/09/23,m4,214,415,51.57
2024/09/23,m5,277,553,50.09
2024/09/23,m6,128,517,24.76
2024/09/24,m1,283,392,72.19
2024/09/24,m2,527,614,85.83
2024/09/24,m3,287,594,48.32
2024/09/24,m4,427,603,70.81
2024/09/24,m5,237,360,65.83
2024/09/24,m6,446,719,62.03
2024/09/25,m1,154,243,63.37
2024/09/25,m2,301,821,36.66
2024/09/25,m3,159,304,52.3
2024/09/25,m4,233,431,54.06
2024/09/25,m5,185,214,86.45
2024/09/25,m6,224,895,25.03
2024/09/26,m1,685,742,92.32
2024/09/26,m2,505,563,89.7
2024/09/26,m3,391,417,93.76
2024/09/26,m4,178,307,57.98
2024/09/26,m5,481,529,90.93
2024/09/26,m6,447,527,84.82
2024/09/27,m1,426,717,59.41
2024/09/27,m2,384,849,45.23
2024/09/27,m3,388,670,57.91
2024/09/27,m4,580,741,78.27
2024/09/27,m5,152,169,89.94
2024/09/27,m6,128,145,88.28
2024/09/28,m1,633,988,64.07
2024/09/28,m2,159,465,34.19
2024/09/28,m3,218,260,83.85
2024/09/28,m4,495,877,56.44
2024/09/28,m5,553,822,67.27
2024/09/28,m6,219,321,68.22
2024/09/29,m1,671,908,73.9
2024/09/29,m2,579,728,79.53
2024/09/29,m3,737,942,78.24
2024/09/29,m4,570,750,76.0
2024/09/29,m5,121,552,21.92
2024/09/29,m6,166,166,100.0
2024/09/30,m1,450,741,60.73
2024/09/30,m2,195,843,23.13
2024/09/30,m3,455,822,55.35
2024/09/30,m4,287,360,79.72
2024/09/30,m5,102,495,20.61
2024/09/30,m6,300,511,58.71
2024/10/01,m1,181,452,40.04
2024/10/01,m2,142,395,35.95
2024/10/01,m3,131,245,53.47
2024/10/01,m4,226,387,58.4
2024/10/01,m5,315,739,42.63
2024/10/01,m6,152,208,73.08
2024/10/02,m1,616,674,91.39
2024/10/02,m2,408,980,41.63
2024/10/02,m3,780,928,84.05
2024/10/02,m4,291,506,57.51
2024/10/02,m5,631,960,65.73
2024/10/02,m6,721,784,91.96
2024/10/03,m1,120,240,50.0
2024/10/03,m2,172,275,62.55
2024/10/03,m3,319,732,43.58
2024/10/03,m4,181,272,66.54
2024/10/03,m5,858,981,87.46
2024/10/03,m6,175,254,68.9
2024/10/04,m1,125,365,34.25
2024/10/04,m2,113,201,56.22
2024/10/04,m3,187,216,86.57
2024/10/04,m4,242,260,93.08
2024/10/04,m5,341,791,43.11
2024/10/04,m6,434,913,47.54
2024/10/05,m1,486,586,82.94
2024/10/05,m2,606,690,87.83
2024/10/05,m3,144,426,33.8
2024/10/05,m4,173,643,26.91
2024/10/05,m5,506,529,95.65
2024/10/05,m6,266,466,57.08
2024/10/06,m1,430,610,70.49
2024/10/06,m2,280,936,29.91
2024/10/06,m3,304,305,99.67
2024/10/06,m4,187,854,21.9
2024/10/06,m5,572,583,98.11
2024/10/06,m6,334,787,42.44
2024/10/07,m1,129,445,28.99
2024/10/07,m2,124,136,91.18
2024/10/07,m3,284,347,81.84
2024/10/07,m4,303,333,90.99
2024/10/07,m5,120,401,29.93
2024/10/07,m6,444,926,47.95
2024/10/08,m1,271,650,41.69
2024/10/08,m2,240,566,42.4
2024/10/08,m3,254,540,47.04
2024/10/08,m4,294,773,38.03
2024/10/08,m5,153,437,35.01
2024/10/08,m6,103,192,53.65
2024/10/09,m1,207,739,28.01
2024/10/09,m2,153,328,46.65
2024/10/09,m3,137,223,61.43
2024/10/09,m4,285,557,51.17
2024/10/09,m5,154,445,34.61
2024/10/09,m6,180,293,61.43
2024/10/10,m1,186,199,93.47
2024/10/10,m2,199,780,25.51
2024/10/10,m3,167,362,46.13
2024/10/10,m4,468,744,62.9
2024/10/10,m5,259,954,27.15
2024/10/10,m6,191,318,60.06
2024/10/11,m1,811,980,82.76
2024/10/11,m2,373,509,73.28
2024/10/11,m3,117,178,65.73
2024/10/11,m4,291,649,44.84
2024/10/11,m5,167,398,41.96
2024/10/11,m6,220,679,32.4
2024/10/12,m1,795,854,93.09
2024/10/12,m2,141,207,68.12
2024/10/12,m3,200,323,61.92
2024/10/12,m4,222,563,39.43
2024/10/12,m5,505,670,75.37
2024/10/12,m6,136,223,60.99
2024/10/13,m1,388,666,58.26
2024/10/13,m2,235,629,37.36
2024/10/13,m3,113,541,20.89
2024/10/13,m4,309,577,53.55
2024/10/13,m5,201,520,38.65
2024/10/13,m6,576,721,79.89
2024/10/14,m1,709,932,76.07
2024/10/14,m2,300,747,40.16
2024/10/14,m3,300,450,66.67
2024/10/14,m4,464,643,72.16
2024/10/14,m5,108,143,75.52
2024/10/14,m6,306,895,34.19
2024/10/15,m1,429,431,99.54
2024/10/15,m2,295,906,32.56
2024/10/15,m3,396,776,51.03
2024/10/15,m4,415,804,51.62
2024/10/15,m5,317,887,35.74
2024/10/15,m6,476,959,49.64
2024/10/16,m1,399,452,88.27
2024/10/16,m2,388,442,87.78
