date,module_name,covered_line_number,total_line_number,coverage_percentage
2024/06/09,m1,176,240,73.33
2024/06/09,m2,892,925,96.43
2024/06/09,m3,206,475,43.37
2024/06/09,m4,161,988,16.3
2024/06/09,m5,164,274,59.85
2024/06/09,m6,575,969,59.34
2024/06/10,m1,655,672,97.47
2024/06/10,m2,210,226,92.92
2024/06/10,m3,946,961,98.44
2024/06/10,m4,192,227,84.58
2024/06/10,m5,571,630,90.63
2024/06/10,m6,171,242,70.66
2024/06/11,m1,789,987,79.94
2024/06/11,m2,107,334,32.04
2024/06/11,m3,513,690,74.35
2024/06/11,m4,192,228,84.21
2024/06/11,m5,330,873,37.8
2024/06/11,m6,172,222,77.48
2024/06/12,m1,115,212,54.25
2024/06/12,m2,182,558,32.62
2024/06/12,m3,230,518,44.4
2024/06/12,m4,282,327,86.24
2024/06/12,m5,227,438,51.83
2024/06/12,m6,500,596,83.89
2024/06/13,m1,299,313,95.53
2024/06/13,m2,156,725,21.52
2024/06/13,m3,111,817,13.59
2024/06/13,m4,481,745,64.56
2024/06/13,m5,219,252,86.9
2024/06/13,m6,202,925,21.84
2024/06/14,m1,476,476,100.0
2024/06/14,m2,194,230,84.35
2024/06/14,m3,232,331,70.09
2024/06/14,m4,238,572,41.61
2024/06/14,m5,131,137,95.62
2024/06/14,m6,244,469,52.03
2024/06/15,m1,455,840,54.17
2024/06/15,m2,237,311,76.21
2024/06/15,m3,336,379,88.65
2024/06/15,m4,427,951,44.9
2024/06/15,m5,165,660,25.0
2024/06/15,m6,125,253,49.41
2024/06/16,m1,478,497,96.18
2024/06/16,m2,560,999,56.06
2024/06/16,m3,501,835,60.0
2024/06/16,m4,284,923,30.77
2024/06/16,m5,570,762,74.8
2024/06/16,m6,268,318,84.28
2024/06/17,m1,256,644,39.75
2024/06/17,m2,103,173,59.54
2024/06/17,m3,209,772,27.07
2024/06/17,m4,562,970,57.94
2024/06/17,m5,137,249,55.02
2024/06/17,m6,102,119,85.71
2024/06/18,m1,358,449,79.73
2024/06/18,m2,624,980,63.67
2024/06/18,m3,107,175,61.14
2024/06/18,m4,371,816,45.47
2024/06/18,m5,526,909,57.87
2024/06/18,m6,262,361,72.58
2024/06/19,m1,705,721,97.78
2024/06/19,m2,758,790,95.95
2024/06/19,m3,375,933,40.19
2024/06/19,m4,347,696,49.86
2024/06/19,m5,112,831,13.48
2024/06/19,m6,368,438,84.02
2024/06/20,m1,211,235,89.79
2024/06/20,m2,121,850,14.24
2024/06/20,m3,147,189,77.78
2024/06/20,m4,425,661,64.3
2024/06/20,m5,478,884,54.07
2024/06/20,m6,343,398,86.18
2024/06/21,m1,106,707,14.99
2024/06/21,m2,367,683,53.73
2024/06/21,m3,383,515,74.37
2024/06/21,m4,249,601,41.43
2024/06/21,m5,476,813,58.55
2024/06/21,m6,149,225,66.22
2024/06/22,m1,153,417,36.69
2024/06/22,m2,340,341,99.71
2024/06/22,m3,462,505,91.49
2024/06/22,m4,222,986,22.52
2024/06/22,m5,130,675,19.26
2024/06/22,m6,363,627,57.89
2024/06/23,m1,106,361,29.36
2024/06/23,m2,100,134,74.63
2024/06/23,m3,908,934,97.22
2024/06/23,m4,484,864,56.02
2024/06/23,m5,126,143,88.11
2024/06/23,m6,540,807,66.91
2024/06/24,m1,165,219,75.34
2024/06/24,m2,533,800,66.62
2024/06/24,m3,421,788,53.43
2024/06/24,m4,403,742,54.31
2024/06/24,m5,162,176,92.05
2024/06/24,m6,267,905,29.5
2024/06/25,m1,707,875,80.8
2024/06/25,m2,355,430,82.56
2024/06/25,m3,122,184,66.3
2024/06/25,m4,113,364,31.04
2024/06/25,m5,269,335,80.3
2024/06/25,m6,547,842,64.96
2024/06/26,m1,411,980,41.94
2024/06/26,m2,170,325,52.31
2024/06/26,m3,373,943,39.55
2024/06/26,m4,215,458,46.94
2024/06/26,m5,262,397,65.99
2024/06/26,m6,823,962,85.55
2024/06/27,m1,594,717,82.85
2024/06/27,m2,253,526,48.1
2024/06/27,m3,572,929,61.57
2024/06/27,m4,141,614,22.96
2024/06/27,m5,435,859,50.64
2024/06/27,m6,129,138,93.48
2024/06/28,m1,116,339,34.22
2024/06/28,m2,733,852,86.03
2024/06/28,m3,142,450,31.56
2024/06/28,m4,110,620,17.74
2024/06/28,m5,156,520,30.0
2024/06/28,m6,266,321,82.87
2024/06/29,m1,592,996,59.44
2024/06/29,m2,130,171,76.02
2024/06/29,m3,132,373,35.39
2024/06/29,m4,144,976,14.75
2024/06/29,m5,570,754,75.6
2024/06/29,m6,617,802,76.93
2024/06/30,m1,165,443,37.25
2024/06/30,m2,338,393,86.01
2024/06/30,m3,166,300,55.33
2024/06/30,m4,463,501,92.42
2024/06/30,m5,256,958,26.72
2024/06/30,m6,548,634,86.44
2024/07/01,m1,519,774,67.05
2024/07/01,m2,115,143,80.42
2024/07/01,m3,520,562,92.53
2024/07/01,m4,330,512,64.45
2024/07/01,m5,353,387,91.21
2024/07/01,m6,484,909,53.25
2024/07/02,m1,783,960,81.56
2024/07/02,m2,629,731,86.05
2024/07/02,m3,140,441,31.75
2024/07/02,m4,476,505,94.26
2024/07/02,m5,208,523,39.77
2024/07/02,m6,207,495,41.82
2024/07/03,m1,771,952,80.99
2024/07/03,m2,411,807,50.93
2024/07/03,m3,426,789,53.99
2024/07/03,m4,108,371,29.11
2024/07/03,m5,132,409,32.27
2024/07/03,m6,219,432,50.69
2024/07/04,m1,198,254,77.95
2024/07/04,m2,171,260,65.77
2024/07/04,m3,556,749,74.23
2024/07/04,m4,231,552,41.85
2024/07/04,m5,397,406,97.78
2024/07/04,m6,786,804,97.76
2024/07/05,m1,756,876,86.3
2024/07/05,m2,227,436,52.06
2024/07/05,m3,565,925,61.08
2024/07/05,m4,420,603,69.65
2024/07/05,m5,577,671,85.99
2024/07/05,m6,219,233,93.99
2024/07/06,m1,484,536,90.3
2024/07/06,m2,159,450,35.33
2024/07/06,m3,475,889,53.43
2024/07/06,m4,471,532,88.53
2024/07/06,m5,393,461,85.25
2024/07/06,m6,383,916,41.81
2024/07/07,m1,278,348,79.89
2024/07/07,m2,119,135,88.15
2024/07/07,m3,228,820,27.8
2024/07/07,m4,479,957,50.05
2024/07/07,m5,214,227,94.27
2024/07/07,m6,135,201,67.16
2024/07/08,m1,380,619,61.39
2024/07/08,m2,232,388,59.79
2024/07/08,m3,392,452,86.73
2024/07/08,m4,213,572,37.24
2024/07/08,m5,151,259,58.3
2024/07/08,m6,402,609,66.01
2024/07/09,m1,398,599,66.44
2024/07/09,m2,444,523,84.89
2024/07/09,m3,404,586,68.94
2024/07/09,m4,484,494,97.98
2024/07/09,m5,178,671,26.53
2024/07/09,m6,172,341,50.44
2024/07/10,m1,550,724,75.97
2024/07/10,m2,226,523,43.21
2024/07/10,m3,256,331,77.34
2024/07/10,m4,129,364,35.44
2024/07/10,m5,105,266,39.47
2024/07/10,m6,226,593,38.11
2024/07/11,m1,180,293,61.43
2024/07/11,m2,239,482,49.59
2024/07/11,m3,144,570,25.26
2024/07/11,m4,273,722,37.81
2024/07/11,m5,160,899,17.8
2024/07/11,m6,196,757,25.89
2024/07/12,m1,544,605,89.92
2024/07/12,m2,825,908,90.86
2024/07/12,m3,122,141,86.52
2024/07/12,m4,539,746,72.25
2024/07/12,m5,266,587,45.32
2024/07/12,m6,280,310,90.32
2024/07/13,m1,163,557,29.26
2024/07/13,m2,191,790,24.18
2024/07/13,m3,365,982,37.17
2024/07/13,m4,111,139,79.86
2024/07/13,m5,578,721,80.17
2024/07/13,m6,934,997,93.68
2024/07/14,m1,147,164,89.63
2024/07/14,m2,174,266,65.41
2024/07/14,m3,605,673,89.9
2024/07/14,m4,754,857,87.98
2024/07/14,m5,102,105,97.14
2024/07/14,m6,101,151,66.89
2024/07/15,m1,569,577,98.61
2024/07/15,m2,129,129,100.0
2024/07/15,m3,184,820,22.44
2024/07/15,m4,262,914,28.67
2024/07/15,m5,244,263,92.78
2024/07/15,m6,237,657,36.07
2024/07/16,m1,132,202,65.35
2024/07/16,m2,536,668,80.24
2024/07/16,m3,186,243,76.54
2024/07/16,m4,240,243,98.77
2024/07/16,m5,243,978,24.85
2024/07/16,m6,709,910,77.91
2024/07/17,m1,408,446,91.48
2024/07/17,m2,350,565,61.95
2024/07/17,m3,188,287,65.51
2024/07/17,m4,761,965,78.86
2024/07/17,m5,259,498,52.01
2024/07/17,m6,177,252,70.24
2024/07/18,m1,536,543,98.71
2024/07/18,m2,460,624,73.72
2024/07/18,m3,592,653,90.66
2024/07/18,m4,413,933,44.27
2024/07/18,m5,648,880,73.64
2024/07/18,m6,466,687,67.83
2024/07/19,m1,197,339,58.11
2024/07/19,m2,436,651,66.97
2024/07/19,m3,302,817,36.96
2024/07/19,m4,401,698,57.45
2024/07/19,m5,150,164,91.46
2024/07/19,m6,217,788,27.54
2024/07/20,m1,173,969,17.85
2024/07/20,m2,282,362,77.9
2024/07/20,m3,230,801,28.71
2024/07/20,m4,312,380,82.11
2024/07/20,m5,235,357,65.83
2024/07/20,m6,628,866,72.52
2024/07/21,m1,571,974,58.62
2024/07/21,m2,352,698,50.43
2024/07/21,m3,282,609,46.31
2024/07/21,m4,560,740,75.68
2024/07/21,m5,531,547,97.07
2024/07/21,m6,278,320,86.88
2024/07/22,m1,102,260,39.23
2024/07/22,m2,129,257,50.19
2024/07/22,m3,296,450,65.78
2024/07/22,m4,108,789,13.69
2024/07/22,m5,257,334,76.95
2024/07/22,m6,751,779,96.41
2024/07/23,m1,241,943,25.56
2024/07/23,m2,916,955,95.92
2024/07/23,m3,531,668,79.49
2024/07/23,m4,651,657,99.09
2024/07/23,m5,134,336,39.88
2024/07/23,m6,278,656,42.38
2024/07/24,m1,105,106,99.06
2024/07/24,m2,216,307,70.36
2024/07/24,m3,337,820,41.1
2024/07/24,m4,727,749,97.06
2024/07/24,m5,111,272,40.81
2024/07/24,m6,373,544,68.57
2024/07/25,m1,447,651,68.66
2024/07/25,m2,248,440,56.36
2024/07/25,m3,511,533,95.87
2024/07/25,m4,192,276,69.57
2024/07/25,m5,766,984,77.85
2024/07/25,m6,540,622,86.82
2024/07/26,m1,752,991,75.88
2024/07/26,m2,376,683,55.05
2024/07/26,m3,378,941,40.17
2024/07/26,m4,140,211,66.35
2024/07/26,m5,431,522,82.57
2024/07/26,m6,591,612,96.57
2024/07/27,m1,714,911,78.38
2024/07/27,m2,373,402,92.79
2024/07/27,m3,307,646,47.52
2024/07/27,m4,158,293,53.92
2024/07/27,m5,243,612,39.71
2024/07/27,m6,157,482,32.57
2024/07/28,m1,346,539,64.19
2024/07/28,m2,561,863,65.01
2024/07/28,m3,293,825,35.52
2024/07/28,m4,110,242,45.45
2024/07/28,m5,137,207,66.18
2024/07/28,m6,177,234,75.64
2024/07/29,m1,176,815,21.6
2024/07/29,m2,256,846,30.26
2024/07/29,m3,265,572,46.33
2024/07/29,m4,160,707,22.63
2024/07/29,m5,765,936,81.73
2024/07/29,m6,391,983,39.78
2024/07/30,m1,101,237,42.62
2024/07/30,m2,227,626,36.26
2024/07/30,m3,393,827,47.52
2024/07/30,m4,599,717,83.54
2024/07/30,m5,100,491,20.37
2024/07/30,m6,524,637,82.26
2024/07/31,m1,128,678,18.88
2024/07/31,m2,236,293,80.55
2024/07/31,m3,162,177,91.53
2024/07/31,m4,358,579,61.83
2024/07/31,m5,775,845,91.72
2024/07/31,m6,264,345,76.52
2024/08/01,m1,478,691,69.18
2024/08/01,m2,158,390,40.51
2024/08/01,m3,128,615,20.81
2024/08/01,m4,464,590,78.64
2024/08/01,m5,168,185,90.81
2024/08/01,m6,168,342,49.12
2024/08/02,m1,288,669,43.05
2024/08/02,m2,384,542,70.85
2024/08/02,m3,709,774,91.6
2024/08/02,m4,211,289,73.01
2024/08/02,m5,686,826,83.05
2024/08/02,m6,224,815,27.48
2024/08/03,m1,110,134,82.09
2024/08/03,m2,289,931,31.04
2024/08/03,m3,265,542,48.89
2024/08/03,m4,299,335,89.25
2024/08/03,m5,590,761,77.53
2024/08/03,m6,171,510,33.53
2024/08/04,m1,273,469,58.21
2024/08/04,m2,274,396,69.19
2024/08/04,m3,234,299,78.26
2024/08/04,m4,109,581,18.76
2024/08/04,m5,442,762,58.01
2024/08/04,m6,396,711,55.7
2024/08/05,m1,384,482,79.67
2024/08/05,m2,553,734,75.34
2024/08/05,m3,145,443,32.73
2024/08/05,m4,114,972,11.73
2024/08/05,m5,255,593,43.0
2024/08/05,m6,336,885,37.97
2024/08/06,m1,180,249,72.29
2024/08/06,m2,173,931,18.58
2024/08/06,m3,240,427,56.21
2024/08/06,m4,126,370,34.05
2024/08/06,m5,140,645,21.71
2024/08/06,m6,868,945,91.85
2024/08/07,m1,497,510,97.45
2024/08/07,m2,501,536,93.47
2024/08/07,m3,923,972,94.96
2024/08/07,m4,287,395,72.66
2024/08/07,m5,161,448,35.94
2024/08/07,m6,235,259,90.73
2024/08/08,m1,272,848,32.08
2024/08/08,m2,118,165,71.52
2024/08/08,m3,338,502,67.33
2024/08/08,m4,146,146,100.0
2024/08/08,m5,623,771,80.8
2024/08/08,m6,140,555,25.23
2024/08/09,m1,652,818,79.71
2024/08/09,m2,225,595,37.82
2024/08/09,m3,156,236,66.1
2024/08/09,m4,168,169,99.41
2024/08/09,m5,119,121,98.35
2024/08/09,m6,213,289,73.7
2024/08/10,m1,118,205,57.56
2024/08/10,m2,305,835,36.53
2024/08/10,m3,134,163,82.21
2024/08/10,m4,568,778,73.01
2024/08/10,m5,240,441,54.42
2024/08/10,m6,293,369,79.4
2024/08/11,m1,196,536,36.57
2024/08/11,m2,646,755,85.56
2024/08/11,m3,438,985,44.47
2024/08/11,m4,158,360,43.89
2024/08/11,m5,138,151,91.39
2024/08/11,m6,525,836,62.8
2024/08/12,m1,236,728,32.42
2024/08/12,m2,407,716,56.84
2024/08/12,m3,275,736,37.36
2024/08/12,m4,442,570,77.54
2024/08/12,m5,440,831,52.95
2024/08/12,m6,164,193,84.97
2024/08/13,m1,169,436,38.76
2024/08/13,m2,131,235,55.74
2024/08/13,m3,648,651,99.54
2024/08/13,m4,928,961,96.57
2024/08/13,m5,468,969,48.3
2024/08/13,m6,372,501,74.25
2024/08/14,m1,121,139,87.05
2024/08/14,m2,365,459,79.52
2024/08/14,m3,212,551,38.48
2024/08/14,m4,251,260,96.54
2024/08/14,m5,250,958,26.1
2024/08/14,m6,208,348,59.77
2024/08/15,m1,300,725,41.38
2024/08/15,m2,683,937,72.89
2024/08/15,m3,135,869,15.54
2024/08/15,m4,170,289,58.82
2024/08/15,m5,184,257,71.6
2024/08/15,m6,213,268,79.48
2024/08/16,m1,311,453,68.65
2024/08/16,m2,713,780,91.41
2024/08/16,m3,386,640,60.31
2024/08/16,m4,133,302,44.04
2024/08/16,m5,187,668,27.99
2024/08/16,m6,179,310,57.74
2024/08/17,m1,452,666,67.87
2024/08/17,m2,565,828,68.24
2024/08/17,m3,323,806,40.07
2024/08/17,m4,562,878,64.01
2024/08/17,m5,214,715,29.93
2024/08/17,m6,294,398,73.87
2024/08/18,m1,135,856,15.77
2024/08/18,m2,142,327,43.43
2024/08/18,m3,269,286,94.06
2024/08/18,m4,204,337,60.53
2024/08/18,m5,167,383,43.6
2024/08/18,m6,769,861,89.31
2024/08/19,m1,180,814,22.11
2024/08/19,m2,163,433,37.64
2024/08/19,m3,486,763,63.7
2024/08/19,m4,124,287,43.21
2024/08/19,m5,177,407,43.49
2024/08/19,m6,358,640,55.94
2024/08/20,m1,196,216,90.74
2024/08/20,m2,167,250,66.8
2024/08/20,m3,163,300,54.33
2024/08/20,m4,908,941,96.49
2024/08/20,m5,281,946,29.7
2024/08/20,m6,123,364,33.79
2024/08/21,m1,219,438,50.0
2024/08/21,m2,291,472,61.65
2024/08/21,m3,172,199,86.43
2024/08/21,m4,257,498,51.61
2024/08/21,m5,242,280,86.43
2024/08/21,m6,101,143,70.63
2024/08/22,m1,131,157,83.44
2024/08/22,m2,508,555,91.53
2024/08/22,m3,413,432,95.6
2024/08/22,m4,130,132,98.48
2024/08/22,m5,618,897,68.9
2024/08/22,m6,582,749,77.7
2024/08/23,m1,371,630,58.89
2024/08/23,m2,702,826,84.99
2024/08/23,m3,108,140,77.14
2024/08/23,m4,422,437,96.57
2024/08/23,m5,111,828,13.41
2024/08/23,m6,187,305,61.31
2024/08/24,m1,485,520,93.27
2024/08/24,m2,202,884,22.85
2024/08/24,m3,151,347,43.52
2024/08/24,m4,187,882,21.2
2024/08/24,m5,317,374,84.76
2024/08/24,m6,102,133,76.69
2024/08/25,m1,115,241,47.72
2024/08/25,m2,382,627,60.93
2024/08/25,m3,221,912,24.23
2024/08/25,m4,693,862,80.39
2024/08/25,m5,247,258,95.74
2024/08/25,m6,383,419,91.41
2024/08/26,m1,717,930,77.1
2024/08/26,m2,107,756,14.15
2024/08/26,m3,178,982,18.13
2024/08/26,m4,411,502,81.87
2024/08/26,m5,622,958,64.93
2024/08/26,m6,475,848,56.01
2024/08/27,m1,414,956,43.31
2024/08/27,m2,395,517,76.4
2024/08/27,m3,161,162,99.38
2024/08/27,m4,101,103,98.06
2024/08/27,m5,473,474,99.79
2024/08/27,m6,349,621,56.2
2024/08/28,m1,252,701,35.95
2024/08/28,m2,133,300,44.33
2024/08/28,m3,241,667,36.13
2024/08/28,m4,517,599,86.31
2024/08/28,m5,160,467,34.26
2024/08/28,m6,236,417,56.59
2024/08/29,m1,181,492,36.79
2024/08/29,m2,101,752,13.43
2024/08/29,m3,125,132,94.7
2024/08/29,m4,476,559,85.15
2024/08/29,m5,210,907,23.15
2024/08/29,m6,178,496,35.89
2024/08/30,m1,240,524,45.8
2024/08/30,m2,832,957,86.94
2024/08/30,m3,503,927,54.26
2024/08/30,m4,195,523,37.28
2024/08/30,m5,140,442,31.67
2024/08/30,m6,193,219,88.13
2024/08/31,m1,174,551,31.58
2024/08/31,m2,295,818,36.06
2024/08/31,m3,102,124,82.26
2024/08/31,m4,297,363,81.82
2024/08/31,m5,263,500,52.6
2024/08/31,m6,276,328,84.15
2024/09/01,m1,395,921,42.89
2024/09/01,m2,410,746,54.96
2024/09/01,m3,399,416,95.91
2024/09/01,m4,130,645,20.16
2024/09/01,m5,489,754,64.85
2024/09/01,m6,519,563,92.18
2024/09/02,m1,155,416,37.26
2024/09/02,m2,316,407,77.64
2024/09/02,m3,810,962,84.2
2024/09/02,m4,249,399,62.41
2024/09/02,m5,115,235,48.94
2024/09/02,m6,113,120,94.17
2024/09/03,m1,199,863,23.06
2024/09/03,m2,684,814,84.03
2024/09/03,m3,640,738,86.72
2024/09/03,m4,146,338,43.2
2024/09/03,m5,124,302,41.06
2024/09/03,m6,277,386,71.76
2024/09/04,m1,235,936,25.11
2024/09/04,m2,308,450,68.44
2024/09/04,m3,123,507,24.26
2024/09/04,m4,282,315,89.52
2024/09/04,m5,129,594,21.72
2024/09/04,m6,536,749,71.56
2024/09/05,m1,202,429,47.09
2024/09/05,m2,575,922,62.36
2024/09/05,m3,144,241,59.75
2024/09/05,m4,316,904,34.96
2024/09/05,m5,221,799,27.66
2024/09/05,m6,315,942,33.44
2024/09/06,m1,359,424,84.67
2024/09/06,m2,246,745,33.02
2024/09/06,m3,223,933,23.9
2024/09/06,m4,727,976,74.49
2024/09/06,m5,171,182,93.96
2024/09/06,m6,127,200,63.5
2024/09/07,m1,594,780,76.15
2024/09/07,m2,844,879,96.02
2024/09/07,m3,438,824,53.16
2024/09/07,m4,464,556,83.45
2024/09/07,m5,126,150,84.0
2024/09/07,m6,494,823,60.02
2024/09/08,m1,574,598,95.99
2024/09/08,m2,159,229,69.43
2024/09/08,m3,160,625,25.6
2024/09/08,m4,144,377,38.2
2024/09/08,m5,152,168,90.48
2024/09/08,m6,236,523,45.12
2024/09/09,m1,193,526,36.69
2024/09/09,m2,305,381,80.05
2024/09/09,m3,342,544,62.87
2024/09/09,m4,332,376,88.3
2024/09/09,m5,266,985,27.01
2024/09/09,m6,675,922,73.21
2024/09/10,m1,108,262,41.22
2024/09/10,m2,202,259,77.99
2024/09/10,m3,390,512,76.17
2024/09/10,m4,221,999,22.12
2024/09/10,m5,169,176,96.02
2024/09/10,m6,482,825,58.42
2024/09/11,m1,128,167,76.65
2024/09/11,m2,120,352,34.09
2024/09/11,m3,289,412,70.15
2024/09/11,m4,301,334,90.12
2024/09/11,m5,132,266,49.62
2024/09/11,m6,607,759,79.97
2024/09/12,m1,115,134,85.82
2024/09/12,m2,435,520,83.65
2024/09/12,m3,610,738,82.66
2024/09/12,m4,109,191,57.07
2024/09/12,m5,238,357,66.67
2024/09/12,m6,316,660,47.88
2024/09/13,m1,196,712,27.53
2024/09/13,m2,116,133,87.22
2024/09/13,m3,340,876,38.81
2024/09/13,m4,150,236,63.56
2024/09/13,m5,166,310,53.55
2024/09/13,m6,217,237,91.56
2024/09/14,m1,122,732,16.67
2024/09/14,m2,179,807,22.18
2024/09/14,m3,221,329,67.17
2024/09/14,m4,600,862,69.61
2024/09/14,m5,729,775,94.06
2024/09/14,m6,852,965,88.29
2024/09/15,m1,214,672,31.85
2024/09/15,m2,544,553,98.37
2024/09/15,m3,326,464,70.26
2024/09/15,m4,102,180,56.67
2024/09/15,m5,112,693,16.16
2024/09/15,m6,116,205,56.59
2024/09/16,m1,212,709,29.9
2024/09/16,m2,621,644,96.43
2024/09/16,m3,169,894,18.9
2024/09/16,m4,178,205,86.83
2024/09/16,m5,595,784,75.89
2024/09/16,m6,398,842,47.27
2024/09/17,m1,154,950,16.21
2024/09/17,m2,190,439,43.28
2024/09/17,m3,136,153,88.89
2024/09/17,m4,167,443,37.7
2024/09/17,m5,185,202,91.58
2024/09/17,m6,104,131,79.39
2024/09/18,m1,516,916,56.33
2024/09/18,m2,644,731,88.1
2024/09/18,m3,179,264,67.8
2024/09/18,m4,631,969,65.12
2024/09/18,m5,264,446,59.19
2024/09/18,m6,322,454,70.93
2024/09/19,m1,218,270,80.74
2024/09/19,m2,390,772,50.52
2024/09/19,m3,187,419,44.63
2024/09/19,m4,497,602,82.56
2024/09/19,m5,291,631,46.12
2024/09/19,m6,211,221,95.48
2024/09/20,m1,197,690,28.55
2024/09/20,m2,449,908,49.45
2024/09/20,m3,250,398,62.81
2024/09/20,m4,207,301,68.77
2024/09/20,m5,147,373,39.41
2024/09/20,m6,111,947,11.72
2024/09/21,m1,158,330,47.88
2024/09/21,m2,861,921,93.49
2024/09/21,m3,395,400,98.75
2024/09/21,m4,277,520,53.27
2024/09/21,m5,165,176,93.75
2024/09/21,m6,659,867,76.01
2024/09/22,m1,124,590,21.02
2024/09/22,m2,438,654,66.97
2024/09/22,m3,434,898,48.33
2024/09/22,m4,150,185,81.08
2024/09/22,m5,343,566,60.6
2024/09/22,m6,377,446,84.53
2024/09/23,m1,131,603,21.72
2024/09/23,m2,374,408,91.67
2024/09/23,m3,538,833,64.59
2024/09/23,m4,778,909,85.59
2024/09/23,m5,347,527,65.84
2024/09/23,m6,166,173,95.95
2024/09/24,m1,453,717,63.18
2024/09/24,m2,424,482,87.97
2024/09/24,m3,385,816,47.18
2024/09/24,m4,117,318,36.79
2024/09/24,m5,178,313,56.87
2024/09/24,m6,242,580,41.72
2024/09/25,m1,265,277,95.67
2024/09/25,m2,105,107,98.13
2024/09/25,m3,283,922,30.69
2024/09/25,m4,626,944,66.31
2024/09/25,m5,139,755,18.41
2024/09/25,m6,555,569,97.54
2024/09/26,m1,463,699,66.24
2024/09/26,m2,155,849,18.26
2024/09/26,m3,116,205,56.59
2024/09/26,m4,489,531,92.09
2024/09/26,m5,757,937,80.79
2024/09/26,m6,702,787,89.2
2024/09/27,m1,186,239,77.82
2024/09/27,m2,103,104,99.04
2024/09/27,m3,243,943,25.77
2024/09/27,m4,241,590,40.85
2024/09/27,m5,234,234,100.0
2024/09/27,m6,415,772,53.76
2024/09/28,m1,196,221,88.69
2024/09/28,m2,951,991,95.96
2024/09/28,m3,146,434,33.64
2024/09/28,m4,100,601,16.64
2024/09/28,m5,544,775,70.19
2024/09/28,m6,503,641,78.47
2024/09/29,m1,171,347,49.28
2024/09/29,m2,232,410,56.59
2024/09/29,m3,179,532,33.65
2024/09/29,m4,697,937,74.39
2024/09/29,m5,138,145,95.17
2024/09/29,m6,583,973,59.92
2024/09/30,m1,216,391,55.24
2024/09/30,m2,326,562,58.01
2024/09/30,m3,340,340,100.0
2024/09/30,m4,560,733,76.4
2024/09/30,m5,158,495,31.92
2024/09/30,m6,237,419,56.56
2024/10/01,m1,428,596,71.81
2024/10/01,m2,386,442,87.33
2024/10/01,m3,719,831,86.52
2024/10/01,m4,170,253,67.19
2024/10/01,m5,134,359,37.33
2024/10/01,m6,177,568,31.16
2024/10/02,m1,699,871,80.25
2024/10/02,m2,171,345,49.57
2024/10/02,m3,219,945,23.17
2024/10/02,m4,127,312,40.71
2024/10/02,m5,294,655,44.89
2024/10/02,m6,453,595,76.13
2024/10/03,m1,402,779,51.6
2024/10/03,m2,662,694,95.39
2024/10/03,m3,262,971,26.98
2024/10/03,m4,358,411,87.1
2024/10/03,m5,257,600,42.83
2024/10/03,m6,292,332,87.95
2024/10/04,m1,103,412,25.0
2024/10/04,m2,113,734,15.4
2024/10/04,m3,150,191,78.53
2024/10/04,m4,345,377,91.51
2024/10/04,m5,109,180,60.56
2024/10/04,m6,306,461,66.38
2024/10/05,m1,116,167,69.46
2024/10/05,m2,109,196,55.61
2024/10/05,m3,411,450,91.33
2024/10/05,m4,384,829,46.32
2024/10/05,m5,270,314,85.99
2024/10/05,m6,586,680,86.18
2024/10/06,m1,363,874,41.53
2024/10/06,m2,303,446,67.94
2024/10/06,m3,118,367,32.15
2024/10/06,m4,164,570,28.77
2024/10/06,m5,108,774,13.95
2024/10/06,m6,896,989,90.6
2024/10/07,m1,668,727,91.88
2024/10/07,m2,178,207,85.99
2024/10/07,m3,251,414,60.63
2024/10/07,m4,282,379,74.41
2024/10/07,m5,358,401,89.28
2024/10/07,m6,427,756,56.48
2024/10/08,m1,407,748,54.41
2024/10/08,m2,113,189,59.79
2024/10/08,m3,130,284,45.77
2024/10/08,m4,387,795,48.68
2024/10/08,m5,120,667,17.99
2024/10/08,m6,525,670,78.36
2024/10/09,m1,241,381,63.25
2024/10/09,m2,198,366,54.1
2024/10/09,m3,366,687,53.28
2024/10/09,m4,293,671,43.67
2024/10/09,m5,362,410,88.29
2024/10/09,m6,234,274,85.4
2024/10/10,m1,735,971,75.7
2024/10/10,m2,104,145,71.72
2024/10/10,m3,146,151,96.69
2024/10/10,m4,508,802,63.34
2024/10/10,m5,389,480,81.04
2024/10/10,m6,687,966,71.12
2024/10/11,m1,338,894,37.81
2024/10/11,m2,101,856,11.8
2024/10/11,m3,335,514,65.18
2024/10/11,m4,507,603,84.08
2024/10/11,m5,124,318,38.99
2024/10/11,m6,134,547,24.5
2024/10/12,m1,201,570,35.26
2024/10/12,m2,225,786,28.63
2024/10/12,m3,242,340,71.18
2024/10/12,m4,155,573,27.05
2024/10/12,m5,233,961,24.25
2024/10/12,m6,247,636,38.84
2024/10/13,m1,211,212,99.53
2024/10/13,m2,276,375,73.6
2024/10/13,m3,198,683,28.99
2024/10/13,m4,142,520,27.31
2024/10/13,m5,155,286,54.2
2024/10/13,m6,143,173,82.66
2024/10/14,m1,115,120,95.83
2024/10/14,m2,235,760,30.92
2024/10/14,m3,221,414,53.38
2024/10/14,m4,599,932,64.27
2024/10/14,m5,128,908,14.1
2024/10/14,m6,730,815,89.57
2024/10/15,m1,160,166,96.39
2024/10/15,m2,136,195,69.74
2024/10/15,m3,811,983,82.5
2024/10/15,m4,106,483,21.95
2024/10/15,m5,275,278,98.92
2024/10/15,m6,280,368,76.09
2024/10/16,m1,374,934,40.04
2024/10/16,m2,237,283,83.75
