date,module_name,covered_line_number,total_line_number,coverage_percentage
2024/06/09,m1,114,139,82.01
2024/06/09,m2,161,323,49.85
2024/06/09,m3,101,104,97.12
2024/06/09,m4,867,876,98.97
2024/06/09,m5,112,586,19.11
2024/06/09,m6,159,185,85.95
2024/06/10,m1,273,279,97.85
2024/06/10,m2,224,393,57.0
2024/06/10,m3,351,389,90.23
2024/06/10,m4,121,457,26.48
2024/06/10,m5,101,109,92.66
2024/06/10,m6,101,116,87.07
2024/06/11,m1,422,446,94.62
2024/06/11,m2,186,189,98.41
2024/06/11,m3,115,157,73.25
2024/06/11,m4,378,658,57.45
2024/06/11,m5,120,609,19.7
2024/06/11,m6,183,799,22.9
2024/06/12,m1,204,465,43.87
2024/06/12,m2,733,878,83.49
2024/06/12,m3,612,621,98.55
2024/06/12,m4,156,191,81.68
2024/06/12,m5,264,609,43.35
2024/06/12,m6,218,672,32.44
2024/06/13,m1,262,815,32.15
2024/06/13,m2,221,401,55.11
2024/06/13,m3,479,490,97.76
2024/06/13,m4,439,543,80.85
2024/06/13,m5,344,515,66.8
2024/06/13,m6,416,501,83.03
2024/06/14,m1,303,495,61.21
2024/06/14,m2,458,569,80.49
2024/06/14,m3,144,250,57.6
2024/06/14,m4,241,862,27.96
2024/06/14,m5,102,178,57.3
2024/06/14,m6,285,485,58.76
2024/06/15,m1,248,278,89.21
2024/06/15,m2,121,587,20.61
2024/06/15,m3,109,109,100.0
2024/06/15,m4,441,604,73.01
2024/06/15,m5,214,343,62.39
2024/06/15,m6,455,880,51.7
2024/06/16,m1,407,603,67.5
2024/06/16,m2,124,214,57.94
2024/06/16,m3,653,718,90.95
2024/06/16,m4,140,172,81.4
2024/06/16,m5,188,389,48.33
2024/06/16,m6,840,942,89.17
2024/06/17,m1,160,355,45.07
2024/06/17,m2,152,939,16.19
2024/06/17,m3,126,378,33.33
2024/06/17,m4,332,878,37.81
2024/06/17,m5,225,393,57.25
2024/06/17,m6,519,990,52.42
2024/06/18,m1,560,588,95.24
2024/06/18,m2,661,839,78.78
2024/06/18,m3,147,350,42.0
2024/06/18,m4,161,928,17.35
2024/06/18,m5,231,259,89.19
2024/06/18,m6,133,190,70.0
2024/06/19,m1,158,378,41.8
2024/06/19,m2,415,572,72.55
2024/06/19,m3,225,640,35.16
2024/06/19,m4,119,133,89.47
2024/06/19,m5,769,952,80.78
2024/06/19,m6,422,660,63.94
2024/06/20,m1,230,350,65.71
2024/06/20,m2,163,695,23.45
2024/06/20,m3,503,739,68.06
2024/06/20,m4,106,210,50.48
2024/06/20,m5,343,833,41.18
2024/06/20,m6,247,456,54.17
2024/06/21,m1,131,131,100.0
2024/06/21,m2,436,792,55.05
2024/06/21,m3,645,730,88.36
2024/06/21,m4,189,284,66.55
2024/06/21,m5,222,362,61.33
2024/06/21,m6,852,982,86.76
2024/06/22,m1,178,254,70.08
2024/06/22,m2,101,177,57.06
2024/06/22,m3,104,119,87.39
2024/06/22,m4,120,133,90.23
2024/06/22,m5,173,251,68.92
2024/06/22,m6,657,853,77.02
2024/06/23,m1,161,410,39.27
2024/06/23,m2,256,357,71.71
2024/06/23,m3,437,454,96.26
2024/06/23,m4,129,227,56.83
2024/06/23,m5,319,677,47.12
2024/06/23,m6,172,194,88.66
2024/06/24,m1,471,591,79.7
2024/06/24,m2,535,673,79.49
2024/06/24,m3,101,107,94.39
2024/06/24,m4,116,135,85.93
2024/06/24,m5,240,457,52.52
2024/06/24,m6,156,213,73.24
2024/06/25,m1,116,219,52.97
2024/06/25,m2,136,223,60.99
2024/06/25,m3,343,420,81.67
2024/06/25,m4,287,458,62.66
2024/06/25,m5,417,708,58.9
2024/06/25,m6,308,395,77.97
2024/06/26,m1,116,247,46.96
2024/06/26,m2,380,523,72.66
2024/06/26,m3,480,488,98.36
2024/06/26,m4,206,306,67.32
2024/06/26,m5,324,658,49.24
2024/06/26,m6,132,949,13.91
2024/06/27,m1,189,450,42.0
2024/06/27,m2,208,336,61.9
2024/06/27,m3,545,678,80.38
2024/06/27,m4,383,591,64.81
2024/06/27,m5,100,101,99.01
2024/06/27,m6,177,243,72.84
2024/06/28,m1,783,921,85.02
2024/06/28,m2,536,703,76.24
2024/06/28,m3,444,599,74.12
2024/06/28,m4,423,756,55.95
2024/06/28,m5,159,218,72.94
2024/06/28,m6,180,530,33.96
2024/06/29,m1,707,993,71.2
2024/06/29,m2,243,287,84.67
2024/06/29,m3,115,552,20.83
2024/06/29,m4,656,939,69.86
2024/06/29,m5,469,675,69.48
2024/06/29,m6,782,886,88.26
2024/06/30,m1,175,858,20.4
2024/06/30,m2,636,666,95.5
2024/06/30,m3,307,345,88.99
2024/06/30,m4,166,239,69.46
2024/06/30,m5,137,359,38.16
2024/06/30,m6,554,706,78.47
2024/07/01,m1,146,199,73.37
2024/07/01,m2,131,376,34.84
2024/07/01,m3,201,206,97.57
2024/07/01,m4,226,644,35.09
2024/07/01,m5,720,761,94.61
2024/07/01,m6,430,459,93.68
2024/07/02,m1,561,587,95.57
2024/07/02,m2,488,704,69.32
2024/07/02,m3,202,263,76.81
2024/07/02,m4,614,799,76.85
2024/07/02,m5,136,358,37.99
2024/07/02,m6,212,227,93.39
2024/07/03,m1,135,155,87.1
2024/07/03,m2,144,946,15.22
2024/07/03,m3,701,932,75.21
2024/07/03,m4,324,325,99.69
2024/07/03,m5,173,797,21.71
2024/07/03,m6,356,826,43.1
2024/07/04,m1,108,113,95.58
2024/07/04,m2,358,374,95.72
2024/07/04,m3,506,972,52.06
2024/07/04,m4,370,746,49.6
2024/07/04,m5,149,640,23.28
2024/07/04,m6,370,554,66.79
2024/07/05,m1,102,271,37.64
2024/07/05,m2,310,530,58.49
2024/07/05,m3,290,834,34.77
2024/07/05,m4,424,483,87.78
2024/07/05,m5,154,484,31.82
2024/07/05,m6,423,786,53.82
2024/07/06,m1,507,582,87.11
2024/07/06,m2,321,867,37.02
2024/07/06,m3,451,536,84.14
2024/07/06,m4,108,753,14.34
2024/07/06,m5,112,374,29.95
2024/07/06,m6,579,674,85.91
2024/07/07,m1,132,882,14.97
2024/07/07,m2,433,436,99.31
2024/07/07,m3,331,781,42.38
2024/07/07,m4,306,318,96.23
2024/07/07,m5,222,250,88.8
2024/07/07,m6,197,214,92.06
2024/07/08,m1,368,759,48.48
2024/07/08,m2,238,261,91.19
2024/07/08,m3,103,601,17.14
2024/07/08,m4,136,136,100.0
2024/07/08,m5,204,651,31.34
2024/07/08,m6,263,702,37.46
2024/07/09,m1,322,474,67.93
2024/07/09,m2,273,997,27.38
2024/07/09,m3,265,728,36.4
2024/07/09,m4,102,114,89.47
2024/07/09,m5,666,958,69.52
2024/07/09,m6,338,824,41.02
2024/07/10,m1,699,871,80.25
2024/07/10,m2,427,903,47.29
2024/07/10,m3,278,336,82.74
2024/07/10,m4,115,575,20.0
2024/07/10,m5,806,992,81.25
2024/07/10,m6,692,791,87.48
2024/07/11,m1,300,388,77.32
2024/07/11,m2,129,272,47.43
2024/07/11,m3,380,755,50.33
2024/07/11,m4,194,246,78.86
2024/07/11,m5,482,569,84.71
2024/07/11,m6,183,334,54.79
2024/07/12,m1,301,552,54.53
2024/07/12,m2,216,235,91.91
2024/07/12,m3,372,582,63.92
2024/07/12,m4,249,857,29.05
2024/07/12,m5,138,273,50.55
2024/07/12,m6,121,410,29.51
2024/07/13,m1,497,863,57.59
2024/07/13,m2,198,269,73.61
2024/07/13,m3,213,914,23.3
2024/07/13,m4,430,485,88.66
2024/07/13,m5,167,294,56.8
2024/07/13,m6,133,292,45.55
2024/07/14,m1,619,620,99.84
2024/07/14,m2,174,420,41.43
2024/07/14,m3,533,802,66.46
2024/07/14,m4,458,494,92.71
2024/07/14,m5,123,531,23.16
2024/07/14,m6,592,691,85.67
2024/07/15,m1,122,240,50.83
2024/07/15,m2,472,715,66.01
2024/07/15,m3,584,804,72.64
2024/07/15,m4,810,988,81.98
2024/07/15,m5,130,458,28.38
2024/07/15,m6,736,745,98.79
2024/07/16,m1,468,712,65.73
2024/07/16,m2,803,810,99.14
2024/07/16,m3,620,621,99.84
2024/07/16,m4,624,866,72.06
2024/07/16,m5,170,635,26.77
2024/07/16,m6,508,558,91.04
2024/07/17,m1,591,721,81.97
2024/07/17,m2,100,107,93.46
2024/07/17,m3,192,612,31.37
2024/07/17,m4,132,326,40.49
2024/07/17,m5,142,165,86.06
2024/07/17,m6,535,587,91.14
2024/07/18,m1,317,495,64.04
2024/07/18,m2,475,496,95.77
2024/07/18,m3,635,745,85.23
2024/07/18,m4,108,169,63.91
2024/07/18,m5,526,577,91.16
2024/07/18,m6,407,673,60.48
2024/07/19,m1,712,907,78.5
2024/07/19,m2,125,133,93.98
2024/07/19,m3,102,116,87.93
2024/07/19,m4,728,789,92.27
2024/07/19,m5,112,499,22.44
2024/07/19,m6,341,784,43.49
2024/07/20,m1,451,529,85.26
2024/07/20,m2,424,489,86.71
2024/07/20,m3,296,572,51.75
2024/07/20,m4,256,469,54.58
2024/07/20,m5,121,282,42.91
2024/07/20,m6,214,546,39.19
2024/07/21,m1,117,124,94.35
2024/07/21,m2,263,692,38.01
2024/07/21,m3,382,856,44.63
2024/07/21,m4,731,764,95.68
2024/07/21,m5,502,900,55.78
2024/07/21,m6,238,565,42.12
2024/07/22,m1,250,476,52.52
2024/07/22,m2,381,411,92.7
2024/07/22,m3,837,996,84.04
2024/07/22,m4,134,154,87.01
2024/07/22,m5,576,620,92.9
2024/07/22,m6,284,388,73.2
2024/07/23,m1,224,643,34.84
2024/07/23,m2,505,745,67.79
2024/07/23,m3,113,185,61.08
2024/07/23,m4,482,593,81.28
2024/07/23,m5,259,263,98.48
2024/07/23,m6,135,175,77.14
2024/07/24,m1,788,801,98.38
2024/07/24,m2,146,805,18.14
2024/07/24,m3,558,981,56.88
2024/07/24,m4,179,383,46.74
2024/07/24,m5,563,647,87.02
2024/07/24,m6,591,809,73.05
2024/07/25,m1,207,417,49.64
2024/07/25,m2,535,628,85.19
2024/07/25,m3,145,787,18.42
2024/07/25,m4,147,239,61.51
2024/07/25,m5,137,982,13.95
2024/07/25,m6,251,298,84.23
2024/07/26,m1,107,796,13.44
2024/07/26,m2,137,163,84.05
2024/07/26,m3,248,861,28.8
2024/07/26,m4,304,512,59.38
2024/07/26,m5,109,210,51.9
2024/07/26,m6,354,871,40.64
2024/07/27,m1,793,931,85.18
2024/07/27,m2,159,209,76.08
2024/07/27,m3,508,834,60.91
2024/07/27,m4,426,456,93.42
2024/07/27,m5,472,783,60.28
2024/07/27,m6,529,752,70.35
2024/07/28,m1,433,564,76.77
2024/07/28,m2,198,632,31.33
2024/07/28,m3,169,331,51.06
2024/07/28,m4,127,370,34.32
2024/07/28,m5,137,764,17.93
2024/07/28,m6,125,401,31.17
2024/07/29,m1,255,328,77.74
2024/07/29,m2,520,900,57.78
2024/07/29,m3,355,679,52.28
2024/07/29,m4,101,592,17.06
2024/07/29,m5,112,159,70.44
2024/07/29,m6,101,121,83.47
2024/07/30,m1,146,262,55.73
2024/07/30,m2,102,629,16.22
2024/07/30,m3,531,847,62.69
2024/07/30,m4,656,818,80.2
2024/07/30,m5,838,960,87.29
2024/07/30,m6,464,709,65.44
2024/07/31,m1,119,206,57.77
2024/07/31,m2,192,400,48.0
2024/07/31,m3,293,943,31.07
2024/07/31,m4,191,561,34.05
2024/07/31,m5,775,933,83.07
2024/07/31,m6,122,449,27.17
2024/08/01,m1,124,180,68.89
2024/08/01,m2,276,434,63.59
2024/08/01,m3,600,916,65.5
2024/08/01,m4,104,553,18.81
2024/08/01,m5,102,505,20.2
2024/08/01,m6,338,724,46.69
2024/08/02,m1,221,462,47.84
2024/08/02,m2,121,191,63.35
2024/08/02,m3,568,842,67.46
2024/08/02,m4,187,978,19.12
2024/08/02,m5,467,509,91.75
2024/08/02,m6,290,644,45.03
2024/08/03,m1,302,371,81.4
2024/08/03,m2,103,180,57.22
2024/08/03,m3,116,337,34.42
2024/08/03,m4,218,685,31.82
2024/08/03,m5,637,682,93.4
2024/08/03,m6,281,301,93.36
2024/08/04,m1,519,916,56.66
2024/08/04,m2,124,509,24.36
2024/08/04,m3,152,463,32.83
2024/08/04,m4,267,297,89.9
2024/08/04,m5,261,650,40.15
2024/08/04,m6,431,683,63.1
2024/08/05,m1,242,363,66.67
2024/08/05,m2,286,456,62.72
2024/08/05,m3,262,968,27.07
2024/08/05,m4,176,211,83.41
2024/08/05,m5,524,845,62.01
2024/08/05,m6,389,706,55.1
2024/08/06,m1,169,186,90.86
2024/08/06,m2,260,743,34.99
2024/08/06,m3,199,304,65.46
2024/08/06,m4,100,116,86.21
2024/08/06,m5,145,211,68.72
2024/08/06,m6,720,776,92.78
2024/08/07,m1,317,739,42.9
2024/08/07,m2,107,120,89.17
2024/08/07,m3,495,611,81.01
2024/08/07,m4,375,699,53.65
2024/08/07,m5,244,887,27.51
2024/08/07,m6,134,273,49.08
2024/08/08,m1,812,882,92.06
2024/08/08,m2,123,141,87.23
2024/08/08,m3,167,618,27.02
2024/08/08,m4,171,685,24.96
2024/08/08,m5,152,279,54.48
2024/08/08,m6,418,626,66.77
2024/08/09,m1,480,636,75.47
2024/08/09,m2,119,292,40.75
2024/08/09,m3,332,979,33.91
2024/08/09,m4,109,900,12.11
2024/08/09,m5,433,663,65.31
2024/08/09,m6,697,995,70.05
2024/08/10,m1,485,949,51.11
2024/08/10,m2,360,761,47.31
2024/08/10,m3,162,221,73.3
2024/08/10,m4,477,929,51.35
2024/08/10,m5,157,480,32.71
2024/08/10,m6,107,365,29.32
2024/08/11,m1,363,800,45.38
2024/08/11,m2,619,631,98.1
2024/08/11,m3,275,574,47.91
2024/08/11,m4,108,397,27.2
2024/08/11,m5,258,962,26.82
2024/08/11,m6,254,512,49.61
2024/08/12,m1,568,801,70.91
2024/08/12,m2,177,636,27.83
2024/08/12,m3,116,144,80.56
2024/08/12,m4,320,766,41.78
2024/08/12,m5,502,652,76.99
2024/08/12,m6,656,755,86.89
2024/08/13,m1,356,655,54.35
2024/08/13,m2,690,703,98.15
2024/08/13,m3,409,795,51.45
2024/08/13,m4,234,327,71.56
2024/08/13,m5,116,318,36.48
2024/08/13,m6,198,284,69.72
2024/08/14,m1,486,731,66.48
2024/08/14,m2,144,490,29.39
2024/08/14,m3,146,686,21.28
2024/08/14,m4,457,514,88.91
2024/08/14,m5,485,594,81.65
2024/08/14,m6,700,950,73.68
2024/08/15,m1,466,571,81.61
2024/08/15,m2,437,723,60.44
2024/08/15,m3,316,773,40.88
2024/08/15,m4,676,978,69.12
2024/08/15,m5,635,915,69.4
2024/08/15,m6,268,287,93.38
2024/08/16,m1,506,680,74.41
2024/08/16,m2,373,578,64.53
2024/08/16,m3,178,578,30.8
2024/08/16,m4,155,745,20.81
2024/08/16,m5,658,829,79.37
2024/08/16,m6,233,371,62.8
2024/08/17,m1,552,815,67.73
2024/08/17,m2,223,340,65.59
2024/08/17,m3,416,967,43.02
2024/08/17,m4,205,353,58.07
2024/08/17,m5,481,654,73.55
2024/08/17,m6,115,127,90.55
2024/08/18,m1,345,442,78.05
2024/08/18,m2,492,784,62.76
2024/08/18,m3,592,668,88.62
2024/08/18,m4,282,569,49.56
2024/08/18,m5,189,202,93.56
2024/08/18,m6,142,637,22.29
2024/08/19,m1,113,124,91.13
2024/08/19,m2,684,804,85.07
2024/08/19,m3,551,624,88.3
2024/08/19,m4,299,324,92.28
2024/08/19,m5,133,377,35.28
2024/08/19,m6,113,130,86.92
2024/08/20,m1,249,463,53.78
2024/08/20,m2,461,773,59.64
2024/08/20,m3,335,972,34.47
2024/08/20,m4,105,344,30.52
2024/08/20,m5,104,408,25.49
2024/08/20,m6,183,255,71.76
2024/08/21,m1,414,465,89.03
2024/08/21,m2,448,778,57.58
2024/08/21,m3,641,875,73.26
2024/08/21,m4,303,402,75.37
2024/08/21,m5,516,552,93.48
2024/08/21,m6,385,527,73.06
2024/08/22,m1,186,207,89.86
2024/08/22,m2,726,796,91.21
2024/08/22,m3,154,162,95.06
2024/08/22,m4,221,582,37.97
2024/08/22,m5,938,971,96.6
2024/08/22,m6,176,192,91.67
2024/08/23,m1,614,661,92.89
2024/08/23,m2,245,489,50.1
2024/08/23,m3,322,393,81.93
2024/08/23,m4,352,461,76.36
2024/08/23,m5,191,519,36.8
2024/08/23,m6,181,181,100.0
2024/08/24,m1,718,902,79.6
2024/08/24,m2,595,900,66.11
2024/08/24,m3,152,189,80.42
2024/08/24,m4,371,518,71.62
2024/08/24,m5,486,591,82.23
2024/08/24,m6,444,701,63.34
2024/08/25,m1,198,492,40.24
2024/08/25,m2,233,790,29.49
2024/08/25,m3,469,873,53.72
2024/08/25,m4,126,233,54.08
2024/08/25,m5,109,185,58.92
2024/08/25,m6,441,606,72.77
2024/08/26,m1,216,452,47.79
2024/08/26,m2,306,524,58.4
2024/08/26,m3,230,399,57.64
2024/08/26,m4,795,973,81.71
2024/08/26,m5,139,210,66.19
2024/08/26,m6,116,970,11.96
2024/08/27,m1,165,262,62.98
2024/08/27,m2,266,385,69.09
2024/08/27,m3,263,696,37.79
2024/08/27,m4,141,150,94.0
2024/08/27,m5,421,984,42.78
2024/08/27,m6,125,153,81.7
2024/08/28,m1,330,644,51.24
2024/08/28,m2,502,819,61.29
2024/08/28,m3,375,550,68.18
2024/08/28,m4,147,247,59.51
2024/08/28,m5,731,982,74.44
2024/08/28,m6,117,118,99.15
2024/08/29,m1,190,806,23.57
2024/08/29,m2,298,578,51.56
2024/08/29,m3,576,873,65.98
2024/08/29,m4,211,353,59.77
2024/08/29,m5,301,398,75.63
2024/08/29,m6,118,139,84.89
2024/08/30,m1,183,902,20.29
2024/08/30,m2,181,346,52.31
2024/08/30,m3,183,871,21.01
2024/08/30,m4,110,534,20.6
2024/08/30,m5,322,917,35.11
2024/08/30,m6,766,922,83.08
2024/08/31,m1,159,713,22.3
2024/08/31,m2,391,498,78.51
2024/08/31,m3,108,603,17.91
2024/08/31,m4,584,752,77.66
2024/08/31,m5,549,976,56.25
2024/08/31,m6,580,914,63.46
2024/09/01,m1,516,572,90.21
2024/09/01,m2,340,531,64.03
2024/09/01,m3,111,848,13.09
2024/09/01,m4,149,241,61.83
2024/09/01,m5,245,529,46.31
2024/09/01,m6,125,154,81.17
2024/09/02,m1,131,280,46.79
2024/09/02,m2,244,284,85.92
2024/09/02,m3,232,300,77.33
2024/09/02,m4,250,379,65.96
2024/09/02,m5,590,655,90.08
2024/09/02,m6,657,780,84.23
2024/09/03,m1,535,926,57.78
2024/09/03,m2,387,604,64.07
2024/09/03,m3,142,186,76.34
2024/09/03,m4,535,752,71.14
2024/09/03,m5,633,983,64.39
2024/09/03,m6,170,270,62.96
2024/09/04,m1,686,709,96.76
2024/09/04,m2,136,891,15.26
2024/09/04,m3,417,440,94.77
2024/09/04,m4,201,428,46.96
2024/09/04,m5,587,773,75.94
2024/09/04,m6,394,440,89.55
2024/09/05,m1,503,860,58.49
2024/09/05,m2,802,885,90.62
2024/09/05,m3,168,479,35.07
2024/09/05,m4,107,378,28.31
2024/09/05,m5,365,580,62.93
2024/09/05,m6,477,684,69.74
2024/09/06,m1,161,871,18.48
2024/09/06,m2,174,254,68.5
2024/09/06,m3,319,521,61.23
2024/09/06,m4,265,789,33.59
2024/09/06,m5,404,979,41.27
2024/09/06,m6,373,501,74.45
2024/09/07,m1,824,985,83.65
2024/09/07,m2,436,984,44.31
2024/09/07,m3,243,460,52.83
2024/09/07,m4,556,587,94.72
2024/09/07,m5,405,575,70.43
2024/09/07,m6,140,152,92.11
2024/09/08,m1,261,437,59.73
2024/09/08,m2,733,855,85.73
2024/09/08,m3,354,371,95.42
2024/09/08,m4,133,144,92.36
2024/09/08,m5,737,784,94.01
2024/09/08,m6,614,845,72.66
2024/09/09,m1,488,800,61.0
2024/09/09,m2,226,234,96.58
2024/09/09,m3,206,642,32.09
2024/09/09,m4,100,104,96.15
2024/09/09,m5,503,532,94.55
2024/09/09,m6,146,715,20.42
2024/09/10,m1,403,435,92.64
2024/09/10,m2,204,535,38.13
2024/09/10,m3,181,750,24.13
2024/09/10,m4,137,361,37.95
2024/09/10,m5,249,809,30.78
2024/09/10,m6,221,222,99.55
2024/09/11,m1,251,351,71.51
2024/09/11,m2,366,382,95.81
2024/09/11,m3,470,503,93.44
2024/09/11,m4,201,215,93.49
2024/09/11,m5,160,232,68.97
2024/09/11,m6,163,448,36.38
2024/09/12,m1,306,344,88.95
2024/09/12,m2,602,672,89.58
2024/09/12,m3,596,607,98.19
2024/09/12,m4,293,835,35.09
2024/09/12,m5,316,911,34.69
2024/09/12,m6,236,971,24.3
2024/09/13,m1,248,734,33.79
2024/09/13,m2,136,756,17.99
2024/09/13,m3,150,634,23.66
2024/09/13,m4,864,901,95.89
2024/09/13,m5,301,322,93.48
2024/09/13,m6,135,151,89.4
2024/09/14,m1,598,727,82.26
2024/09/14,m2,377,456,82.68
2024/09/14,m3,290,308,94.16
2024/09/14,m4,221,233,94.85
2024/09/14,m5,285,469,60.77
2024/09/14,m6,326,535,60.93
2024/09/15,m1,484,730,66.3
2024/09/15,m2,814,994,81.89
2024/09/15,m3,137,154,88.96
2024/09/15,m4,103,179,57.54
2024/09/15,m5,219,438,50.0
2024/09/15,m6,619,944,65.57
2024/09/16,m1,490,829,59.11
2024/09/16,m2,673,865,77.8
2024/09/16,m3,225,248,90.73
2024/09/16,m4,185,913,20.26
2024/09/16,m5,372,742,50.13
2024/09/16,m6,111,781,14.21
2024/09/17,m1,559,574,97.39
2024/09/17,m2,221,308,71.75
2024/09/17,m3,247,418,59.09
2024/09/17,m4,329,491,67.01
2024/09/17,m5,314,317,99.05
2024/09/17,m6,344,549,62.66
2024/09/18,m1,190,201,94.53
2024/09/18,m2,281,583,48.2
2024/09/18,m3,461,479,96.24
2024/09/18,m4,122,527,23.15
2024/09/18,m5,111,151,73.51
2024/09/18,m6,701,740,94.73
2024/09/19,m1,177,609,29.06
2024/09/19,m2,370,610,60.66
2024/09/19,m3,103,111,92.79
2024/09/19,m4,100,169,59.17
2024/09/19,m5,413,476,86.76
2024/09/19,m6,254,313,81.15
2024/09/20,m1,226,568,39.79
2024/09/20,m2,178,550,32.36
2024/09/20,m3,461,873,52.81
2024/09/20,m4,233,337,69.14
2024/09/20,m5,331,662,50.0
2024/09/20,m6,307,329,93.31
2024/09/21,m1,218,246,88.62
2024/09/21,m2,226,277,81.59
2024/09/21,m3,542,581,93.29
2024/09/21,m4,261,468,55.77
2024/09/21,m5,227,776,29.25
2024/09/21,m6,438,517,84.72
2024/09/22,m1,110,155,70.97
2024/09/22,m2,441,469,94.03
2024/09/22,m3,478,613,77.98
2024/09/22,m4,235,504,46.63
2024/09/22,m5,220,245,89.8
2024/09/22,m6,167,357,46.78
2024/09/23,m1,108,427,25.29
2024/09/23,m2,335,357,93.84
2024/09/23,m3,345,548,62.96
2024/09/23,m4,127,595,21.34
2024/09/23,m5,185,574,32.23
2024/09/23,m6,590,797,74.03
2024/09/24,m1,835,868,96.2
2024/09/24,m2,711,847,83.94
2024/09/24,m3,787,841,93.58
2024/09/24,m4,146,878,16.63
2024/09/24,m5,156,211,73.93
2024/09/24,m6,182,268,67.91
2024/09/25,m1,220,939,23.43
2024/09/25,m2,171,268,63.81
2024/09/25,m3,772,881,87.63
2024/09/25,m4,123,172,71.51
2024/09/25,m5,252,797,31.62
2024/09/25,m6,144,435,33.1
2024/09/26,m1,582,996,58.43
2024/09/26,m2,147,158,93.04
2024/09/26,m3,428,569,75.22
2024/09/26,m4,427,441,96.83
2024/09/26,m5,651,754,86.34
2024/09/26,m6,953,987,96.56
2024/09/27,m1,308,528,58.33
2024/09/27,m2,211,385,54.81
2024/09/27,m3,158,708,22.32
2024/09/27,m4,272,585,46.5
2024/09/27,m5,281,784,35.84
2024/09/27,m6,186,232,80.17
2024/09/28,m1,136,185,73.51
2024/09/28,m2,592,846,69.98
2024/09/28,m3,175,264,66.29
2024/09/28,m4,333,958,34.76
2024/09/28,m5,251,364,68.96
2024/09/28,m6,599,886,67.61
2024/09/29,m1,158,313,50.48
2024/09/29,m2,487,718,67.83
2024/09/29,m3,285,401,71.07
2024/09/29,m4,381,740,51.49
2024/09/29,m5,458,719,63.7
2024/09/29,m6,477,893,53.42
2024/09/30,m1,268,714,37.54
2024/09/30,m2,474,482,98.34
2024/09/30,m3,102,108,94.44
2024/09/30,m4,410,538,76.21
2024/09/30,m5,128,166,77.11
2024/09/30,m6,157,465,33.76
2024/10/01,m1,292,332,87.95
2024/10/01,m2,685,729,93.96
2024/10/01,m3,500,894,55.93
2024/10/01,m4,824,854,96.49
2024/10/01,m5,366,704,51.99
2024/10/01,m6,452,563,80.28
2024/10/02,m1,118,138,85.51
2024/10/02,m2,301,441,68.25
2024/10/02,m3,400,771,51.88
2024/10/02,m4,113,158,71.52
2024/10/02,m5,531,994,53.42
2024/10/02,m6,404,548,73.72
2024/10/03,m1,295,505,58.42
2024/10/03,m2,237,609,38.92
2024/10/03,m3,109,149,73.15
2024/10/03,m4,208,385,54.03
2024/10/03,m5,108,119,90.76
2024/10/03,m6,742,872,85.09
2024/10/04,m1,244,940,25.96
2024/10/04,m2,190,868,21.89
2024/10/04,m3,127,479,26.51
2024/10/04,m4,144,340,42.35
2024/10/04,m5,173,663,26.09
2024/10/04,m6,557,723,77.04
2024/10/05,m1,277,635,43.62
2024/10/05,m2,547,787,69.5
2024/10/05,m3,595,779,76.38
2024/10/05,m4,306,758,40.37
2024/10/05,m5,284,545,52.11
2024/10/05,m6,187,359,52.09
2024/10/06,m1,484,742,65.23
2024/10/06,m2,636,789,80.61
2024/10/06,m3,572,979,58.43
2024/10/06,m4,359,771,46.56
2024/10/06,m5,706,777,90.86
2024/10/06,m6,208,218,95.41
2024/10/07,m1,536,952,56.3
2024/10/07,m2,508,766,66.32
2024/10/07,m3,112,130,86.15
2024/10/07,m4,390,406,96.06
2024/10/07,m5,254,303,83.83
2024/10/07,m6,104,111,93.69
2024/10/08,m1,533,832,64.06
2024/10/08,m2,131,228,57.46
2024/10/08,m3,261,751,34.75
2024/10/08,m4,151,185,81.62
2024/10/08,m5,604,851,70.98
2024/10/08,m6,133,133,100.0
2024/10/09,m1,184,341,53.96
2024/10/09,m2,215,276,77.9
2024/10/09,m3,418,829,50.42
2024/10/09,m4,208,645,32.25
2024/10/09,m5,854,877,97.38
2024/10/09,m6,327,664,49.25
2024/10/10,m1,401,550,72.91
2024/10/10,m2,147,563,26.11
2024/10/10,m3,847,924,91.67
2024/10/10,m4,130,215,60.47
2024/10/10,m5,159,301,52.82
2024/10/10,m6,289,697,41.46
2024/10/11,m1,383,429,89.28
2024/10/11,m2,135,717,18.83
2024/10/11,m3,347,579,59.93
2024/10/11,m4,150,860,17.44
2024/10/11,m5,238,497,47.89
2024/10/11,m6,153,654,23.39
2024/10/12,m1,277,961,28.82
2024/10/12,m2,450,658,68.39
2024/10/12,m3,109,162,67.28
2024/10/12,m4,620,895,69.27
2024/10/12,m5,222,580,38.28
2024/10/12,m6,231,612,37.75
2024/10/13,m1,465,528,88.07
2024/10/13,m2,281,367,76.57
2024/10/13,m3,113,194,58.25
2024/10/13,m4,242,477,50.73
2024/10/13,m5,112,197,56.85
2024/10/13,m6,126,226,55.75
2024/10/14,m1,180,211,85.31
2024/10/14,m2,159,179,88.83
2024/10/14,m3,243,403,60.3
2024/10/14,m4,127,139,91.37
2024/10/14,m5,319,390,81.79
2024/10/14,m6,266,384,69.27
2024/10/15,m1,674,909,74.15
2024/10/15,m2,131,674,19.44
2024/10/15,m3,333,871,38.23
2024/10/15,m4,327,608,53.78
2024/10/15,m5,399,773,51.62
2024/10/15,m6,472,923,51.14
2024/10/16,m1,105,468,22.44
2024/10/16,m2,170,390,43.59
