date,module_name,covered_line_number,total_line_number,coverage_percentage
2024/06/09,m1,159,371,42.86
2024/06/09,m2,102,183,55.74
2024/06/09,m3,596,697,85.51
2024/06/09,m4,143,725,19.72
2024/06/09,m5,281,966,29.09
2024/06/09,m6,255,417,61.15
2024/06/10,m1,347,519,66.86
2024/06/10,m2,149,501,29.74
2024/06/10,m3,156,973,16.03
2024/06/10,m4,160,563,28.42
2024/06/10,m5,404,518,77.99
2024/06/10,m6,167,548,30.47
2024/06/11,m1,479,970,49.38
2024/06/11,m2,339,395,85.82
2024/06/11,m3,238,652,36.5
2024/06/11,m4,308,416,74.04
2024/06/11,m5,537,713,75.32
2024/06/11,m6,312,370,84.32
2024/06/12,m1,284,761,37.32
2024/06/12,m2,433,441,98.19
2024/06/12,m3,556,921,60.37
2024/06/12,m4,291,556,52.34
2024/06/12,m5,114,161,70.81
2024/06/12,m6,418,497,84.1
2024/06/13,m1,320,402,79.6
2024/06/13,m2,477,809,58.96
2024/06/13,m3,312,546,57.14
2024/06/13,m4,154,290,53.1
2024/06/13,m5,118,915,12.9
2024/06/13,m6,103,117,88.03
2024/06/14,m1,347,690,50.29
2024/06/14,m2,945,965,97.93
2024/06/14,m3,495,505,98.02
2024/06/14,m4,789,957,82.45
2024/06/14,m5,191,235,81.28
2024/06/14,m6,136,239,56.9
2024/06/15,m1,239,392,60.97
2024/06/15,m2,156,661,23.6
2024/06/15,m3,435,801,54.31
2024/06/15,m4,164,223,73.54
2024/06/15,m5,126,417,30.22
2024/06/15,m6,226,639,35.37
2024/06/16,m1,281,309,90.94
2024/06/16,m2,389,495,78.59
2024/06/16,m3,218,968,22.52
2024/06/16,m4,111,452,24.56
2024/06/16,m5,365,830,43.98
2024/06/16,m6,520,759,68.51
2024/06/17,m1,244,603,40.46
2024/06/17,m2,363,366,99.18
2024/06/17,m3,115,386,29.79
2024/06/17,m4,177,551,32.12
2024/06/17,m5,106,187,56.68
2024/06/17,m6,221,275,80.36
2024/06/18,m1,371,663,55.96
2024/06/18,m2,529,551,96.01
2024/06/18,m3,121,239,50.63
2024/06/18,m4,299,530,56.42
2024/06/18,m5,130,367,35.42
2024/06/18,m6,246,896,27.46
2024/06/19,m1,422,958,44.05
2024/06/19,m2,762,788,96.7
2024/06/19,m3,110,492,22.36
2024/06/19,m4,312,465,67.1
2024/06/19,m5,363,697,52.08
2024/06/19,m6,355,441,80.5
2024/06/20,m1,643,884,72.74
2024/06/20,m2,810,908,89.21
2024/06/20,m3,142,162,87.65
2024/06/20,m4,502,538,93.31
2024/06/20,m5,469,779,60.21
2024/06/20,m6,599,863,69.41
2024/06/21,m1,361,401,90.02
2024/06/21,m2,409,838,48.81
2024/06/21,m3,397,589,67.4
2024/06/21,m4,108,200,54.0
2024/06/21,m5,265,422,62.8
2024/06/21,m6,488,672,72.62
2024/06/22,m1,648,796,81.41
2024/06/22,m2,247,521,47.41
2024/06/22,m3,160,570,28.07
2024/06/22,m4,451,837,53.88
2024/06/22,m5,162,816,19.85
2024/06/22,m6,288,919,31.34
2024/06/23,m1,384,800,48.0
2024/06/23,m2,182,203,89.66
2024/06/23,m3,199,593,33.56
2024/06/23,m4,138,720,19.17
2024/06/23,m5,245,706,34.7
2024/06/23,m6,204,216,94.44
2024/06/24,m1,188,316,59.49
2024/06/24,m2,125,373,33.51
2024/06/24,m3,373,443,84.2
2024/06/24,m4,198,248,79.84
2024/06/24,m5,140,832,16.83
2024/06/24,m6,350,497,70.42
2024/06/25,m1,796,873,91.18
2024/06/25,m2,340,808,42.08
2024/06/25,m3,549,852,64.44
2024/06/25,m4,429,507,84.62
2024/06/25,m5,325,967,33.61
2024/06/25,m6,506,639,79.19
2024/06/26,m1,268,485,55.26
2024/06/26,m2,153,606,25.25
2024/06/26,m3,376,743,50.61
2024/06/26,m4,116,338,34.32
2024/06/26,m5,111,132,84.09
2024/06/26,m6,456,513,88.89
2024/06/27,m1,357,387,92.25
2024/06/27,m2,247,907,27.23
2024/06/27,m3,571,634,90.06
2024/06/27,m4,377,469,80.38
2024/06/27,m5,300,525,57.14
2024/06/27,m6,361,497,72.64
2024/06/28,m1,190,688,27.62
2024/06/28,m2,101,674,14.99
2024/06/28,m3,272,949,28.66
2024/06/28,m4,188,503,37.38
2024/06/28,m5,832,910,91.43
2024/06/28,m6,432,919,47.01
2024/06/29,m1,422,527,80.08
2024/06/29,m2,183,336,54.46
2024/06/29,m3,173,187,92.51
2024/06/29,m4,156,455,34.29
2024/06/29,m5,243,502,48.41
2024/06/29,m6,115,137,83.94
2024/06/30,m1,184,199,92.46
2024/06/30,m2,523,721,72.54
2024/06/30,m3,361,977,36.95
2024/06/30,m4,126,189,66.67
2024/06/30,m5,135,255,52.94
2024/06/30,m6,700,812,86.21
2024/07/01,m1,560,784,71.43
2024/07/01,m2,308,891,34.57
2024/07/01,m3,172,250,68.8
2024/07/01,m4,173,952,18.17
2024/07/01,m5,751,969,77.5
2024/07/01,m6,587,785,74.78
2024/07/02,m1,143,671,21.31
2024/07/02,m2,344,797,43.16
2024/07/02,m3,720,940,76.6
2024/07/02,m4,117,170,68.82
2024/07/02,m5,314,468,67.09
2024/07/02,m6,520,545,95.41
2024/07/03,m1,234,544,43.01
2024/07/03,m2,143,247,57.89
2024/07/03,m3,794,895,88.72
2024/07/03,m4,138,340,40.59
2024/07/03,m5,289,335,86.27
2024/07/03,m6,455,485,93.81
2024/07/04,m1,664,674,98.52
2024/07/04,m2,293,818,35.82
2024/07/04,m3,577,979,58.94
2024/07/04,m4,153,382,40.05
2024/07/04,m5,139,204,68.14
2024/07/04,m6,303,322,94.1
2024/07/05,m1,210,707,29.7
2024/07/05,m2,153,836,18.3
2024/07/05,m3,323,612,52.78
2024/07/05,m4,331,770,42.99
2024/07/05,m5,319,568,56.16
2024/07/05,m6,302,525,57.52
2024/07/06,m1,380,966,39.34
2024/07/06,m2,157,692,22.69
2024/07/06,m3,140,482,29.05
2024/07/06,m4,223,406,54.93
2024/07/06,m5,176,784,22.45
2024/07/06,m6,545,977,55.78
2024/07/07,m1,486,647,75.12
2024/07/07,m2,307,565,54.34
2024/07/07,m3,134,135,99.26
2024/07/07,m4,655,781,83.87
2024/07/07,m5,326,853,38.22
2024/07/07,m6,320,436,73.39
2024/07/08,m1,666,681,97.8
2024/07/08,m2,121,441,27.44
2024/07/08,m3,291,872,33.37
2024/07/08,m4,426,895,47.6
2024/07/08,m5,381,388,98.2
2024/07/08,m6,234,580,40.34
2024/07/09,m1,290,640,45.31
2024/07/09,m2,218,327,66.67
2024/07/09,m3,110,261,42.15
2024/07/09,m4,450,718,62.67
2024/07/09,m5,141,942,14.97
2024/07/09,m6,235,614,38.27
2024/07/10,m1,148,155,95.48
2024/07/10,m2,299,505,59.21
2024/07/10,m3,811,924,87.77
2024/07/10,m4,313,686,45.63
2024/07/10,m5,404,930,43.44
2024/07/10,m6,213,451,47.23
2024/07/11,m1,833,929,89.67
2024/07/11,m2,124,924,13.42
2024/07/11,m3,499,661,75.49
2024/07/11,m4,399,429,93.01
2024/07/11,m5,257,529,48.58
2024/07/11,m6,264,649,40.68
2024/07/12,m1,239,913,26.18
2024/07/12,m2,285,315,90.48
2024/07/12,m3,392,593,66.1
2024/07/12,m4,179,705,25.39
2024/07/12,m5,147,147,100.0
2024/07/12,m6,304,551,55.17
2024/07/13,m1,163,621,26.25
2024/07/13,m2,349,396,88.13
2024/07/13,m3,367,816,44.98
2024/07/13,m4,156,328,47.56
2024/07/13,m5,279,568,49.12
2024/07/13,m6,419,812,51.6
2024/07/14,m1,130,149,87.25
2024/07/14,m2,216,216,100.0
2024/07/14,m3,836,923,90.57
2024/07/14,m4,310,533,58.16
2024/07/14,m5,177,187,94.65
2024/07/14,m6,113,223,50.67
2024/07/15,m1,781,798,97.87
2024/07/15,m2,284,353,80.45
2024/07/15,m3,472,675,69.93
2024/07/15,m4,170,264,64.39
2024/07/15,m5,231,356,64.89
2024/07/15,m6,732,966,75.78
2024/07/16,m1,383,668,57.34
2024/07/16,m2,299,776,38.53
2024/07/16,m3,254,923,27.52
2024/07/16,m4,123,123,100.0
2024/07/16,m5,423,455,92.97
2024/07/16,m6,100,269,37.17
2024/07/17,m1,114,308,37.01
2024/07/17,m2,260,854,30.44
2024/07/17,m3,171,461,37.09
2024/07/17,m4,289,664,43.52
2024/07/17,m5,110,148,74.32
2024/07/17,m6,664,959,69.24
2024/07/18,m1,748,931,80.34
2024/07/18,m2,655,953,68.73
2024/07/18,m3,104,423,24.59
2024/07/18,m4,168,684,24.56
2024/07/18,m5,320,436,73.39
2024/07/18,m6,787,864,91.09
2024/07/19,m1,185,757,24.44
2024/07/19,m2,382,921,41.48
2024/07/19,m3,623,883,70.55
2024/07/19,m4,471,581,81.07
2024/07/19,m5,616,705,87.38
2024/07/19,m6,144,782,18.41
2024/07/20,m1,129,270,47.78
2024/07/20,m2,298,955,31.2
2024/07/20,m3,634,689,92.02
2024/07/20,m4,259,635,40.79
2024/07/20,m5,255,454,56.17
2024/07/20,m6,656,694,94.52
2024/07/21,m1,111,513,21.64
2024/07/21,m2,302,466,64.81
2024/07/21,m3,271,365,74.25
2024/07/21,m4,526,661,79.58
2024/07/21,m5,210,445,47.19
2024/07/21,m6,260,307,84.69
2024/07/22,m1,823,878,93.74
2024/07/22,m2,313,329,95.14
2024/07/22,m3,554,968,57.23
2024/07/22,m4,250,321,77.88
2024/07/22,m5,515,922,55.86
2024/07/22,m6,144,424,33.96
2024/07/23,m1,288,642,44.86
2024/07/23,m2,125,127,98.43
2024/07/23,m3,615,764,80.5
2024/07/23,m4,384,468,82.05
2024/07/23,m5,304,963,31.57
2024/07/23,m6,406,740,54.86
2024/07/24,m1,643,859,74.85
2024/07/24,m2,177,285,62.11
2024/07/24,m3,237,254,93.31
2024/07/24,m4,267,511,52.25
2024/07/24,m5,357,391,91.3
2024/07/24,m6,301,371,81.13
2024/07/25,m1,446,491,90.84
2024/07/25,m2,198,540,36.67
2024/07/25,m3,401,673,59.58
2024/07/25,m4,445,514,86.58
2024/07/25,m5,408,848,48.11
2024/07/25,m6,485,881,55.05
2024/07/26,m1,243,274,88.69
2024/07/26,m2,727,765,95.03
2024/07/26,m3,160,536,29.85
2024/07/26,m4,471,807,58.36
2024/07/26,m5,596,646,92.26
2024/07/26,m6,556,601,92.51
2024/07/27,m1,113,147,76.87
2024/07/27,m2,196,248,79.03
2024/07/27,m3,107,429,24.94
2024/07/27,m4,529,793,66.71
2024/07/27,m5,125,676,18.49
2024/07/27,m6,303,726,41.74
2024/07/28,m1,214,278,76.98
2024/07/28,m2,207,858,24.13
2024/07/28,m3,246,742,33.15
2024/07/28,m4,176,994,17.71
2024/07/28,m5,840,919,91.4
2024/07/28,m6,793,991,80.02
2024/07/29,m1,220,571,38.53
2024/07/29,m2,141,233,60.52
2024/07/29,m3,290,630,46.03
2024/07/29,m4,482,698,69.05
2024/07/29,m5,401,431,93.04
2024/07/29,m6,209,312,66.99
2024/07/30,m1,405,686,59.04
2024/07/30,m2,179,230,77.83
2024/07/30,m3,140,141,99.29
2024/07/30,m4,214,921,23.24
2024/07/30,m5,424,622,68.17
2024/07/30,m6,315,492,64.02
2024/07/31,m1,512,885,57.85
2024/07/31,m2,349,781,44.69
2024/07/31,m3,355,467,76.02
2024/07/31,m4,205,608,33.72
2024/07/31,m5,257,264,97.35
2024/07/31,m6,510,918,55.56
2024/08/01,m1,200,200,100.0
2024/08/01,m2,235,488,48.16
2024/08/01,m3,443,852,52.0
2024/08/01,m4,199,688,28.92
2024/08/01,m5,247,295,83.73
2024/08/01,m6,101,130,77.69
2024/08/02,m1,313,334,93.71
2024/08/02,m2,647,766,84.46
2024/08/02,m3,394,930,42.37
2024/08/02,m4,520,602,86.38
2024/08/02,m5,143,736,19.43
2024/08/02,m6,116,145,80.0
2024/08/03,m1,397,869,45.68
2024/08/03,m2,298,521,57.2
2024/08/03,m3,360,610,59.02
2024/08/03,m4,237,552,42.93
2024/08/03,m5,471,866,54.39
2024/08/03,m6,419,865,48.44
2024/08/04,m1,150,791,18.96
2024/08/04,m2,202,349,57.88
2024/08/04,m3,259,399,64.91
2024/08/04,m4,734,758,96.83
2024/08/04,m5,108,108,100.0
2024/08/04,m6,478,899,53.17
2024/08/05,m1,447,473,94.5
2024/08/05,m2,228,360,63.33
2024/08/05,m3,211,226,93.36
2024/08/05,m4,304,739,41.14
2024/08/05,m5,360,395,91.14
2024/08/05,m6,471,537,87.71
2024/08/06,m1,116,116,100.0
2024/08/06,m2,294,714,41.18
2024/08/06,m3,122,203,60.1
2024/08/06,m4,300,649,46.22
2024/08/06,m5,627,675,92.89
2024/08/06,m6,340,850,40.0
2024/08/07,m1,142,234,60.68
2024/08/07,m2,312,389,80.21
2024/08/07,m3,178,692,25.72
2024/08/07,m4,358,372,96.24
2024/08/07,m5,150,801,18.73
2024/08/07,m6,121,399,30.33
2024/08/08,m1,141,209,67.46
2024/08/08,m2,130,365,35.62
2024/08/08,m3,127,302,42.05
2024/08/08,m4,800,907,88.2
2024/08/08,m5,346,667,51.87
2024/08/08,m6,408,415,98.31
2024/08/09,m1,713,834,85.49
2024/08/09,m2,214,265,80.75
2024/08/09,m3,177,704,25.14
2024/08/09,m4,151,220,68.64
2024/08/09,m5,255,880,28.98
2024/08/09,m6,312,441,70.75
2024/08/10,m1,546,596,91.61
2024/08/10,m2,393,871,45.12
2024/08/10,m3,464,865,53.64
2024/08/10,m4,168,295,56.95
2024/08/10,m5,276,282,97.87
2024/08/10,m6,106,207,51.21
2024/08/11,m1,105,119,88.24
2024/08/11,m2,225,482,46.68
2024/08/11,m3,594,781,76.06
2024/08/11,m4,118,132,89.39
2024/08/11,m5,194,743,26.11
2024/08/11,m6,526,642,81.93
2024/08/12,m1,304,935,32.51
2024/08/12,m2,318,766,41.51
2024/08/12,m3,251,321,78.19
2024/08/12,m4,449,607,73.97
2024/08/12,m5,363,989,36.7
2024/08/12,m6,213,460,46.3
2024/08/13,m1,174,732,23.77
2024/08/13,m2,208,244,85.25
2024/08/13,m3,469,508,92.32
2024/08/13,m4,143,303,47.19
2024/08/13,m5,323,990,32.63
2024/08/13,m6,333,402,82.84
2024/08/14,m1,208,741,28.07
2024/08/14,m2,232,535,43.36
2024/08/14,m3,578,674,85.76
2024/08/14,m4,248,545,45.5
2024/08/14,m5,651,753,86.45
2024/08/14,m6,418,991,42.18
2024/08/15,m1,116,155,74.84
2024/08/15,m2,639,704,90.77
2024/08/15,m3,106,504,21.03
2024/08/15,m4,159,209,76.08
2024/08/15,m5,340,588,57.82
2024/08/15,m6,691,714,96.78
2024/08/16,m1,510,912,55.92
2024/08/16,m2,146,846,17.26
2024/08/16,m3,147,679,21.65
2024/08/16,m4,262,933,28.08
2024/08/16,m5,364,593,61.38
2024/08/16,m6,122,293,41.64
2024/08/17,m1,384,892,43.05
2024/08/17,m2,163,293,55.63
2024/08/17,m3,543,623,87.16
2024/08/17,m4,147,200,73.5
2024/08/17,m5,112,196,57.14
2024/08/17,m6,543,731,74.28
2024/08/18,m1,550,776,70.88
2024/08/18,m2,748,761,98.29
2024/08/18,m3,294,351,83.76
2024/08/18,m4,379,671,56.48
2024/08/18,m5,206,735,28.03
2024/08/18,m6,221,414,53.38
2024/08/19,m1,152,367,41.42
2024/08/19,m2,166,462,35.93
2024/08/19,m3,124,316,39.24
2024/08/19,m4,110,116,94.83
2024/08/19,m5,126,340,37.06
2024/08/19,m6,576,836,68.9
2024/08/20,m1,274,826,33.17
2024/08/20,m2,686,925,74.16
2024/08/20,m3,453,528,85.8
2024/08/20,m4,725,827,87.67
2024/08/20,m5,198,255,77.65
2024/08/20,m6,155,426,36.38
2024/08/21,m1,951,973,97.74
2024/08/21,m2,119,186,63.98
2024/08/21,m3,634,960,66.04
2024/08/21,m4,142,353,40.23
2024/08/21,m5,175,428,40.89
2024/08/21,m6,117,206,56.8
2024/08/22,m1,137,200,68.5
2024/08/22,m2,115,660,17.42
2024/08/22,m3,450,895,50.28
2024/08/22,m4,461,525,87.81
2024/08/22,m5,443,825,53.7
2024/08/22,m6,634,820,77.32
2024/08/23,m1,147,313,46.96
2024/08/23,m2,165,446,37.0
2024/08/23,m3,174,262,66.41
2024/08/23,m4,128,140,91.43
2024/08/23,m5,139,299,46.49
2024/08/23,m6,331,377,87.8
2024/08/24,m1,190,266,71.43
2024/08/24,m2,903,968,93.29
2024/08/24,m3,390,989,39.43
2024/08/24,m4,310,604,51.32
2024/08/24,m5,201,538,37.36
2024/08/24,m6,351,720,48.75
2024/08/25,m1,369,382,96.6
2024/08/25,m2,112,112,100.0
2024/08/25,m3,696,888,78.38
2024/08/25,m4,163,163,100.0
2024/08/25,m5,142,343,41.4
2024/08/25,m6,369,655,56.34
2024/08/26,m1,297,687,43.23
2024/08/26,m2,437,938,46.59
2024/08/26,m3,127,732,17.35
2024/08/26,m4,523,618,84.63
2024/08/26,m5,205,843,24.32
2024/08/26,m6,208,258,80.62
2024/08/27,m1,750,800,93.75
2024/08/27,m2,105,112,93.75
2024/08/27,m3,868,942,92.14
2024/08/27,m4,325,661,49.17
2024/08/27,m5,253,696,36.35
2024/08/27,m6,191,440,43.41
2024/08/28,m1,383,633,60.51
2024/08/28,m2,463,502,92.23
2024/08/28,m3,185,639,28.95
2024/08/28,m4,219,927,23.62
2024/08/28,m5,494,837,59.02
2024/08/28,m6,645,913,70.65
2024/08/29,m1,147,668,22.01
2024/08/29,m2,349,390,89.49
2024/08/29,m3,379,445,85.17
2024/08/29,m4,127,583,21.78
2024/08/29,m5,143,192,74.48
2024/08/29,m6,148,339,43.66
2024/08/30,m1,453,562,80.6
2024/08/30,m2,278,406,68.47
2024/08/30,m3,436,462,94.37
2024/08/30,m4,119,135,88.15
2024/08/30,m5,546,954,57.23
2024/08/30,m6,261,459,56.86
2024/08/31,m1,207,972,21.3
2024/08/31,m2,287,334,85.93
2024/08/31,m3,500,582,85.91
2024/08/31,m4,711,965,73.68
2024/08/31,m5,169,205,82.44
2024/08/31,m6,289,294,98.3
2024/09/01,m1,169,666,25.38
2024/09/01,m2,623,647,96.29
2024/09/01,m3,568,958,59.29
2024/09/01,m4,219,326,67.18
2024/09/01,m5,231,320,72.19
2024/09/01,m6,142,573,24.78
2024/09/02,m1,105,331,31.72
2024/09/02,m2,278,312,89.1
2024/09/02,m3,908,996,91.16
2024/09/02,m4,661,733,90.18
2024/09/02,m5,563,576,97.74
2024/09/02,m6,221,583,37.91
2024/09/03,m1,124,138,89.86
2024/09/03,m2,391,849,46.05
2024/09/03,m3,709,761,93.17
2024/09/03,m4,367,603,60.86
2024/09/03,m5,120,288,41.67
2024/09/03,m6,105,115,91.3
2024/09/04,m1,320,731,43.78
2024/09/04,m2,396,426,92.96
2024/09/04,m3,419,561,74.69
2024/09/04,m4,487,873,55.78
2024/09/04,m5,131,417,31.41
2024/09/04,m6,433,651,66.51
2024/09/05,m1,216,622,34.73
2024/09/05,m2,652,984,66.26
2024/09/05,m3,455,484,94.01
2024/09/05,m4,405,569,71.18
2024/09/05,m5,329,404,81.44
2024/09/05,m6,111,562,19.75
2024/09/06,m1,108,177,61.02
2024/09/06,m2,354,495,71.52
2024/09/06,m3,133,994,13.38
2024/09/06,m4,941,985,95.53
2024/09/06,m5,140,699,20.03
2024/09/06,m6,277,498,55.62
2024/09/07,m1,255,671,38.0
2024/09/07,m2,404,623,64.85
2024/09/07,m3,399,524,76.15
2024/09/07,m4,512,956,53.56
2024/09/07,m5,369,654,56.42
2024/09/07,m6,513,792,64.77
2024/09/08,m1,109,173,63.01
2024/09/08,m2,236,283,83.39
2024/09/08,m3,661,679,97.35
2024/09/08,m4,638,783,81.48
2024/09/08,m5,257,887,28.97
2024/09/08,m6,503,858,58.62
2024/09/09,m1,542,640,84.69
2024/09/09,m2,340,912,37.28
2024/09/09,m3,795,853,93.2
2024/09/09,m4,118,854,13.82
2024/09/09,m5,405,845,47.93
2024/09/09,m6,362,930,38.92
2024/09/10,m1,181,349,51.86
2024/09/10,m2,590,740,79.73
2024/09/10,m3,498,806,61.79
2024/09/10,m4,533,570,93.51
2024/09/10,m5,217,224,96.88
2024/09/10,m6,141,207,68.12
2024/09/11,m1,219,475,46.11
2024/09/11,m2,414,684,60.53
2024/09/11,m3,253,268,94.4
2024/09/11,m4,491,594,82.66
2024/09/11,m5,223,233,95.71
2024/09/11,m6,258,742,34.77
2024/09/12,m1,759,839,90.46
2024/09/12,m2,753,953,79.01
2024/09/12,m3,363,791,45.89
2024/09/12,m4,838,876,95.66
2024/09/12,m5,288,763,37.75
2024/09/12,m6,386,467,82.66
2024/09/13,m1,540,866,62.36
2024/09/13,m2,179,440,40.68
2024/09/13,m3,379,643,58.94
2024/09/13,m4,256,775,33.03
2024/09/13,m5,324,674,48.07
2024/09/13,m6,115,133,86.47
2024/09/14,m1,170,341,49.85
2024/09/14,m2,138,864,15.97
2024/09/14,m3,336,369,91.06
2024/09/14,m4,620,825,75.15
2024/09/14,m5,344,605,56.86
2024/09/14,m6,629,815,77.18
2024/09/15,m1,529,567,93.3
2024/09/15,m2,173,248,69.76
2024/09/15,m3,816,956,85.36
2024/09/15,m4,158,785,20.13
2024/09/15,m5,254,286,88.81
2024/09/15,m6,686,699,98.14
2024/09/16,m1,231,639,36.15
2024/09/16,m2,113,227,49.78
2024/09/16,m3,207,650,31.85
2024/09/16,m4,132,274,48.18
2024/09/16,m5,113,129,87.6
2024/09/16,m6,260,562,46.26
2024/09/17,m1,932,973,95.79
2024/09/17,m2,467,974,47.95
2024/09/17,m3,390,526,74.14
2024/09/17,m4,122,727,16.78
2024/09/17,m5,197,486,40.53
2024/09/17,m6,494,810,60.99
2024/09/18,m1,576,782,73.66
2024/09/18,m2,192,403,47.64
2024/09/18,m3,398,405,98.27
2024/09/18,m4,278,742,37.47
2024/09/18,m5,416,985,42.23
2024/09/18,m6,295,410,71.95
2024/09/19,m1,140,157,89.17
2024/09/19,m2,145,911,15.92
2024/09/19,m3,384,769,49.93
2024/09/19,m4,124,377,32.89
2024/09/19,m5,229,238,96.22
2024/09/19,m6,136,422,32.23
2024/09/20,m1,287,772,37.18
2024/09/20,m2,495,510,97.06
2024/09/20,m3,294,820,35.85
2024/09/20,m4,459,574,79.97
2024/09/20,m5,363,735,49.39
2024/09/20,m6,537,804,66.79
2024/09/21,m1,122,132,92.42
2024/09/21,m2,265,856,30.96
2024/09/21,m3,650,668,97.31
2024/09/21,m4,118,342,34.5
2024/09/21,m5,345,782,44.12
2024/09/21,m6,595,909,65.46
2024/09/22,m1,283,561,50.45
2024/09/22,m2,837,985,84.97
2024/09/22,m3,666,767,86.83
2024/09/22,m4,142,230,61.74
2024/09/22,m5,176,878,20.05
2024/09/22,m6,145,932,15.56
2024/09/23,m1,611,746,81.9
2024/09/23,m2,159,248,64.11
2024/09/23,m3,331,725,45.66
2024/09/23,m4,139,150,92.67
2024/09/23,m5,198,291,68.04
2024/09/23,m6,117,495,23.64
2024/09/24,m1,110,118,93.22
2024/09/24,m2,411,885,46.44
2024/09/24,m3,112,275,40.73
2024/09/24,m4,107,577,18.54
2024/09/24,m5,623,821,75.88
2024/09/24,m6,249,501,49.7
2024/09/25,m1,112,388,28.87
2024/09/25,m2,201,868,23.16
2024/09/25,m3,274,523,52.39
2024/09/25,m4,569,843,67.5
2024/09/25,m5,118,152,77.63
2024/09/25,m6,336,793,42.37
2024/09/26,m1,486,696,69.83
2024/09/26,m2,225,450,50.0
2024/09/26,m3,254,418,60.77
2024/09/26,m4,240,810,29.63
2024/09/26,m5,266,347,76.66
2024/09/26,m6,190,309,61.49
2024/09/27,m1,552,944,58.47
2024/09/27,m2,214,269,79.55
2024/09/27,m3,893,988,90.38
2024/09/27,m4,197,963,20.46
2024/09/27,m5,334,478,69.87
2024/09/27,m6,271,724,37.43
2024/09/28,m1,222,290,76.55
2024/09/28,m2,446,571,78.11
2024/09/28,m3,141,866,16.28
2024/09/28,m4,188,587,32.03
2024/09/28,m5,164,750,21.87
2024/09/28,m6,204,281,72.6
2024/09/29,m1,135,787,17.15
2024/09/29,m2,103,170,60.59
2024/09/29,m3,141,265,53.21
2024/09/29,m4,323,364,88.74
2024/09/29,m5,627,757,82.83
2024/09/29,m6,194,407,47.67
2024/09/30,m1,215,253,84.98
2024/09/30,m2,142,221,64.25
2024/09/30,m3,237,538,44.05
2024/09/30,m4,374,426,87.79
2024/09/30,m5,282,478,59.0
2024/09/30,m6,129,132,97.73
2024/10/01,m1,705,826,85.35
2024/10/01,m2,143,421,33.97
2024/10/01,m3,411,522,78.74
2024/10/01,m4,461,514,89.69
2024/10/01,m5,291,623,46.71
2024/10/01,m6,162,628,25.8
2024/10/02,m1,138,295,46.78
2024/10/02,m2,210,328,64.02
2024/10/02,m3,270,465,58.06
2024/10/02,m4,129,442,29.19
2024/10/02,m5,124,331,37.46
2024/10/02,m6,325,364,89.29
2024/10/03,m1,843,917,91.93
2024/10/03,m2,213,467,45.61
2024/10/03,m3,233,581,40.1
2024/10/03,m4,260,453,57.4
2024/10/03,m5,614,657,93.46
2024/10/03,m6,310,361,85.87
2024/10/04,m1,214,336,63.69
2024/10/04,m2,154,651,23.66
2024/10/04,m3,154,179,86.03
2024/10/04,m4,463,724,63.95
2024/10/04,m5,246,253,97.23
2024/10/04,m6,426,848,50.24
2024/10/05,m1,134,199,67.34
2024/10/05,m2,135,177,76.27
2024/10/05,m3,128,190,67.37
2024/10/05,m4,623,787,79.16
2024/10/05,m5,443,930,47.63
2024/10/05,m6,164,179,91.62
2024/10/06,m1,579,808,71.66
2024/10/06,m2,176,611,28.81
2024/10/06,m3,482,837,57.59
2024/10/06,m4,429,822,52.19
2024/10/06,m5,344,381,90.29
2024/10/06,m6,421,588,71.6
2024/10/07,m1,232,365,63.56
2024/10/07,m2,341,466,73.18
2024/10/07,m3,102,447,22.82
2024/10/07,m4,447,719,62.17
2024/10/07,m5,206,599,34.39
2024/10/07,m6,547,565,96.81
2024/10/08,m1,107,481,22.25
2024/10/08,m2,503,729,69.0
2024/10/08,m3,687,849,80.92
2024/10/08,m4,374,425,88.0
2024/10/08,m5,355,580,61.21
2024/10/08,m6,203,598,33.95
2024/10/09,m1,626,754,83.02
2024/10/09,m2,648,986,65.72
2024/10/09,m3,318,433,73.44
2024/10/09,m4,930,962,96.67
2024/10/09,m5,507,734,69.07
2024/10/09,m6,227,388,58.51
2024/10/10,m1,490,682,71.85
2024/10/10,m2,623,727,85.69
2024/10/10,m3,203,622,32.64
2024/10/10,m4,346,710,48.73
2024/10/10,m5,235,355,66.2
2024/10/10,m6,665,683,97.36
2024/10/11,m1,878,907,96.8
2024/10/11,m2,893,895,99.78
2024/10/11,m3,142,699,20.31
2024/10/11,m4,108,561,19.25
2024/10/11,m5,525,815,64.42
2024/10/11,m6,735,961,76.48
2024/10/12,m1,217,261,83.14
2024/10/12,m2,106,259,40.93
2024/10/12,m3,261,775,33.68
2024/10/12,m4,320,448,71.43
2024/10/12,m5,104,393,26.46
2024/10/12,m6,356,720,49.44
2024/10/13,m1,282,557,50.63
2024/10/13,m2,588,680,86.47
2024/10/13,m3,134,178,75.28
2024/10/13,m4,308,956,32.22
2024/10/13,m5,225,279,80.65
2024/10/13,m6,299,455,65.71
2024/10/14,m1,413,987,41.84
2024/10/14,m2,110,176,62.5
2024/10/14,m3,815,819,99.51
2024/10/14,m4,132,220,60.0
2024/10/14,m5,609,619,98.38
2024/10/14,m6,100,101,99.01
2024/10/15,m1,409,729,56.1
2024/10/15,m2,525,951,55.21
2024/10/15,m3,429,785,54.65
2024/10/15,m4,752,813,92.5
2024/10/15,m5,204,798,25.56
2024/10/15,m6,279,369,75.61
2024/10/16,m1,428,585,73.16
2024/10/16,m2,477,927,51.46
